global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
4236.210974958437	n/a	17945483.424358312	n/a	3047.3259812187903	n/a	9286195.635811064	n/a	4004.225927884461	n/a	16033825.28154217	n/a	3856.508762315772	2984.8367701939173	n/a	n/a	n/a	n/a	-0.0039231408	-0.0358642514	-0.0588953662	0.0440200273	-0.094400852	0.0091668976	0.0448956149	-0.0289337031	0.0644590361	-0.0472605967	0.1324956119	-0.1054372592	-0.0435209566	-0.0026301264	-0.0078571814	0.0443851362	-0.0546867856	0.0298147303	-0.1460142567	0.0786233222	-0.1222066024	0.1959753391	-0.0529395214	0.0590358289	-0.0140258397	0.0041560153	-0.0217472869	0.1272457525	-0.043359676	0.0437482397	-0.0282277266	0.041104407	-0.0065690397	-0.1281376885	-0.1554451883	0.0004185811	-0.0243425415	-0.0444838622	0.0102503602	0.0167224388	-0.0404220277	0.1063931158	-0.0375605002	0.0466564823	-0.0033468351	0.0475263685	-0.0698125336	0.2304836577	0.0866890107	-0.1273153116	0.0252708606	-0.0197609292	0.09719584	-0.0250828633	0.0445110336	-0.0058934354	0.0111668614	-0.066379383	0.068526716	-0.0086121626	-0.0482504661	-0.0297521992	0.0193864702	-0.0481047251	0.0075350002	-0.0035046359	0.0718909328	-0.0949800867	0.0338920051	-0.0716914412	0.0696482999	-0.001256114	0.036900968	-0.0683332373	0.0443195555	-0.008442657	0.171496447	-0.0436618655	0.0153373205	-0.0368801512	0.0585380688	-0.0392372936	0.0487259888	-0.0506140028	0.1054052417	0.105393201	0.1053731342	0.1053450429	-0.0696758042034986	n/a	0.0048547176914042	n/a	0.000232690242413	n/a	5.41447489142207e-08	n/a	-0.0433083244487306	n/a	0.0018756109665565	n/a	0.0020039689061314	n/a	4.01589137674148e-06	n/a	0.0006730822516178	n/a	n/a	4.530397174428875e-07	8.182555974257629e-05	n/a	n/a	6.695422227185921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4232.189210980851	-4.021763977585579	17911425.51754272	16.174585491404976	3052.3260246355508	5.000043416760491	9316694.160667464	25.000434169489925	4001.283423251793	-2.9425046326678057	16010269.033189587	8.658333513271499	3852.9286838399953	2970.914100476006	1.059289	15.554746	0.0519922747310248	0.0344699693649695	-0.0499395605	-0.0218842843	0.1175385821	-0.0103057136	-0.0470467268	0.0338862679	-0.0085005279	0.0602753341	0.0556005236	0.0509205267	0.0052131401	-0.0489557762	-0.0140105946	0.0855046359	0.0662280785	0.026819661	-0.0191290167	0.0180312139	-0.0663675977	-0.0370157664	-0.0002377837	0.0648402492	0.0222500229	0.0359103408	0.0637850084	-0.1504140782	0.1232390201	-0.0224779022	-0.1013412022	0.0708588504	0.0342293244	0.1017975311	0.0370816237	-0.0443094659	0.0096637957	-0.0399153663	0.0367963232	-0.0171282974	0.0563427935	0.060190069	0.0604023241	-0.0070006978	0.0440854159	0.0069656414	0.0234519467	0.0549498034	-0.0348330639	0.0171890439	0.1158862078	-0.0075920253	0.106683188	0.0059557203	-0.0876261669	-0.1625214896	0.0315644447	0.0657773796	0.1473791235	-0.0905429745	0.0722169631	0.0159303785	-0.0335855243	-0.0282975768	0.0524958234	-0.0484721138	-0.0587990166	-0.0044962834	-0.0032249503	0.0195830799	-0.0545454524	-0.1177815012	0.0253423715	0.0184159996	0.0669916612	-0.0495020994	0.1593903071	0.0425729162	0.0915467914	0.0163235758	0.059372317	-0.0239626555	0.0663032579	0.0623944832	0.0728756905	-0.0835694033	0.1053731342	0.1052647956	0.1050843138	0.1048318124	-0.0739925632532561	-0.0043167590497574	0.0054748994167871	1.8634408693663217e-05	-0.0060984041206069	-0.0063310943630199	3.719053281823522e-05	4.008275583346236e-05	-0.0100128373810832	0.0332954870676474	0.00010025691242	0.0011085894590718	0.0019799939853599	-2.39749207714998e-05	3.920376182061381e-06	5.747968259996927e-10	0.0006100079558828	-6.307429573500006e-05	3.978366782466246e-09	3.7210970624031204e-07	7.896091237074177e-06	-7.392946850550211e-05	5.465566313506029e-09	6.234825682419961e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4246.336560805804	14.147349824952473	18031374.187636063	200.1475070695827	3036.122403960867	-16.20362067468386	9218039.251833113	262.5573229690423	4006.764154402936	5.480731151143118	16054158.989008276	30.038413951110567	3859.955835452025	2983.761224431484	1.058354	15.54102	0.0763319206451115	0.0435332864724104	-0.0036545539	-0.1084085988	-0.0439572917	-0.0314717183	-0.0873203244	-0.0131004485	0.1482041678	-0.0001866585	0.0783239439	0.0047876373	0.0114171355	0.0348181808	-0.0378814215	0.0743519505	-0.0597447029	0.0331091565	0.1594684656	-0.0093031972	0.0317259309	0.0257996187	-0.0801279934	0.0003527318	-0.1363698591	0.0822178965	-0.0526408585	-0.0328491095	0.0674645614	-0.0272463078	0.1057934532	0.0270244911	-0.0288802905	0.0251770523	-0.0221070733	-0.1281569677	0.0110719945	0.0404456414	-0.0116163703	-0.0422005768	0.0789360815	-0.0653497294	-0.0578404422	-0.1391613185	-0.0991921537	0.0164437322	0.0131467367	-0.0400159828	0.0803458385	-0.0042810993	0.0806735087	-0.1099858117	0.0836182664	0.0993348538	0.0393978781	0.033616314	-0.0871053428	0.0898487979	0.0966950415	0.0598513252	0.004657952	-0.0793848233	-0.0434070925	-0.0288663087	0.0221835418	-0.026957866	0.0833679246	0.0221468968	0.0397325489	0.0139040409	-0.0325973921	-0.1366626676	0.0574467802	0.0214505834	0.0230751533	-0.0062903984	0.0515547168	-0.0374960421	0.0477156357	0.0589349483	0.1370971874	-0.1092854397	-0.0001468958	0.0274027586	-0.0300242374	0.0357383807	0.1053089291	0.1050081413	0.1045074645	0.1038078519	-0.0619491486808669	0.0120434145723891	0.0038376970222841	0.0001450438345624	0.0189509666255105	0.0250493707461174	0.0003591391360412	0.0006274709747764	-0.0433062775540094	-0.0332934401729261	0.0018754336755848	0.0011084531585482	0.0019800023728009	8.387440999981649e-09	3.920409396297195e-06	7.034916652817315e-17	0.0005029964956413	-0.0001070114602414	1.1451452623018118e-08	2.530054746274284e-07	-3.997964154000069e-06	-1.1894055391074248e-05	1.4146855364594236e-10	1.598371737666949e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4254.747592065864	8.411031260060554	18102877.07219027	70.74544685771583	3072.683927555674	36.56152359480711	9441386.518658962	1336.7450075736372	4008.278983444464	1.5148290415277188	16066300.409122584	2.294707025055787	3862.116681241441	3054.8305910254726	1.104224	16.214586	0.0547319391570681	0.0364860452276593	0.0559791551	0.0759195012	-0.079884725	0.0712630565	-0.1182435677	-0.0825030717	-0.1008246437	-0.1179229254	0.0282696989	-0.0167851052	0.0087258575	-0.007710293	-0.0545707135	0.0377672602	-0.0485558409	-0.0163480489	-0.055423284	0.0106564266	-0.0679504813	0.0109002064	-0.0818367041	0.0136072958	0.1039933052	-0.0441252496	0.0901508078	-0.0872474724	0.0697596799	-0.005741325	0.0688764555	-0.069264534	0.0374429593	0.053626602	0.1638077822	-0.0493994215	0.0306706174	-0.0797318012	-0.0538362846	-0.0692273229	0.0337922882	-0.0449098252	-0.0050804096	0.1377648244	0.0495825712	0.0286978958	0.0692860369	-0.0549980714	-0.0149171927	0.0173595789	0.0565177899	0.0827205854	0.0698340868	0.0351785332	-0.1631586737	0.0046235201	0.0293790166	-0.0264251747	-0.0718148948	0.0920424532	0.0910408851	0.0061039704	-0.0345684637	-0.0261434904	-0.0485345992	-0.045723917	-0.0150701308	-0.0225890467	0.0561265192	-0.092554929	0.0676120612	-0.0511634095	0.0670330177	0.0103012954	0.0005289486	-0.0206178998	0.097452906	0.0228675209	0.0441272175	-0.0346711833	0.046376538	-0.1085747598	0.0743558303	0.0379968335	-0.0096723201	-0.0419183144	0.1052126458	0.1046235507	0.1036441676	0.10227815	-0.0462380672934159	0.0157110813874509	0.0021379588670304	0.0002468380783631	0.0187843390741022	-0.0001666275514083	0.0003528513944508	2.7764740888325665e-08	-0.0434202745122718	-0.0001139969582624	0.001885320238721	1.2995306493080525e-08	0.0013400117669064	-0.0006399906058945	1.7956315354476122e-06	4.095879756332094e-07	0.0004179645126858	-8.503198295550004e-05	7.230438125344451e-09	1.7469433386467826e-07	-5.3780040502928285e-05	-4.9782076348928216e-05	2.478255125610518e-09	2.8922927564966072e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4255.02787970486	0.2802876389960147	18105262.25706564	0.0785611605739602	3076.650841152545	3.966913596871109	9465780.398364663	15.736403485040878	4009.630111444192	1.3511279997283054	16077133.630599964	1.825546871649812	3862.629481786969	3042.079953511556	1.166718	17.132259	0.0281825696015658	0.0223442457124962	0.0663586554	-0.0514870197	0.1311861666	-0.0286267589	-0.0566784544	-0.0555452127	-0.0055552903	0.1363075	-0.0427179377	-0.0326236057	0.0614323121	0.0169580965	-0.0689187317	0.0291152751	0.0382320047	-0.00285527	-0.0493738514	-0.0696209937	-0.0293905015	-0.0815158979	-0.0509657098	0.0602564191	0.0078805812	-0.0626617376	0.0184413819	-0.0529483331	0.0709233629	0.0437365381	0.0195236908	0.0179815097	-0.0025035387	0.0539044293	-0.0760337872	-0.0496961492	-0.0311089485	0.0153406853	-0.0561261292	-0.0719861572	0.0068537818	0.0095770594	0.065219586	-0.0501401436	0.1284538825	0.0097762501	0.0056552359	0.0397412027	-0.0196292134	0.108135653	0.0212904522	-0.031955677	0.0958113659	-0.1223299953	0.0209598179	-0.0335344794	-0.0256896281	0.0553243473	0.0826099632	-0.0395946126	0.1132271511	0.0217024247	-0.0360979281	-0.0282366714	-0.0543777443	-0.0694273994	-0.0198196622	-0.0520507987	-0.0121947801	0.0388626549	-0.0696459258	-0.0456969615	0.0114101605	0.018924588	0.0193292755	-0.062670079	0.0858105136	0.0302426834	0.1218228075	0.0854587291	0.0487832771	-0.0478663173	0.0749083623	0.01610973	0.0264378991	0.0307660719	0.1050843138	0.1041114925	0.1024967892	0.1002501592	-0.0465296963509871	-0.0002916290575711	0.002165012642515	8.504750721986592e-08	0.0189695895253123	0.00018525045121	0.0003598453267588	3.4317729673545075e-08	-0.0432667659631107	0.0001535085491611	0.0018720130369065	2.3564874665546512e-08	0.0017560125333609	0.0004160007664545	3.0835800173205662e-06	1.7305663769073149e-07	0.0002829532342281	-0.0001350112784577	1.8228045310782616e-08	8.006253276014202e-08	-5.374845454265899e-05	3.1585960269292675e-08	9.976728861333353e-16	2.88889636572428e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4244.469965455858	-10.557914249002351	18015525.28765685	111.46955328928688	3045.266567269551	-31.384273882993966	9273648.465729676	984.9726471627772	4005.093584904905	-4.536526539287024	16040774.623846425	20.580073041655503	3857.6854239277454	3037.396744201831	0.976883	14.344691	0.0365719519336847	0.0186913980796228	0.0609301025	-0.0432876096	-0.0388123966	-0.0367429299	-0.0538347168	-0.0375467285	0.078543777	0.0335241819	0.0741638349	-0.0717736388	0.0076042432	-0.0522318248	-0.0338749713	0.0496594814	-0.0911229667	0.0465171789	-0.0386979549	-0.0022259674	-0.0319738469	0.0838997519	-0.0489822051	0.0605417328	-0.0637908408	-0.0349603786	0.0092865464	-0.032538877	0.0345008967	0.0578274759	0.0253892816	-0.082385904	-0.0546684741	0.0450623609	-0.0507209419	-0.081698404	0.0283326057	0.0052275724	0.0728121887	-0.03895911	0.0653687672	-0.043203316	-0.1017491775	0.0238309086	-0.0044709394	-0.0150995822	-0.0857014301	0.0571431281	0.0052573622	0.0989063622	0.0606154514	-0.0560186412	0.0493001429	-0.0348275687	-0.0045336465	0.0339490111	0.0452144739	-0.0442141306	0.0239628639	0.03673365	0.0673991894	-0.0485268377	-0.0267860288	-0.0191152743	-0.05533724	-0.0410856906	0.0905936143	-0.0248188181	0.0633638125	-0.0802316402	-0.0545345582	-0.0162316121	0.0720167637	0.0327145103	-0.0217563448	-0.0689317803	0.0189039885	0.0083341022	0.1416913939	0.0385416945	0.0693062056	-0.0842577769	0.0617892179	-0.0088435213	0.0620755942	-0.0289459213	0.104923972	0.1034725904	0.1010684743	0.0977337597	-0.0517282692403995	-0.0051985728894123	0.0026758138386072	2.702516008653355e-05	0.0089591277307476	-0.0100104617945646	8.026596969585065e-05	0.0001002093453404	-0.0433451079542663	-7.83419911555977e-05	0.0018787983835669	6.137467578223748e-09	0.0015279976313128	-0.0002280149020481	2.334776761297527e-06	5.199079555600473e-08	8.595945332001698e-05	-0.000196993780908	3.8806549716461816e-08	7.389027615076178e-09	-5.306563232780213e-05	6.828222148568593e-07	4.66246177102027e-13	2.8159613343494792e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4229.727658863499	-14.742306592359457	17890596.068154894	217.33560366312503	3049.722223970079	4.455656700527925	9300805.643377006	19.852876632959397	4001.1985751292746	-3.8950097756305695	16009590.037616538	15.1711011522577	3850.530097610649	3030.56565515	1.052958	15.46178	0.0837866759709592	0.0462490142897967	-0.0130928786	0.083921599	0.0505005148	-0.0437067088	-0.0427646172	0.0462143981	-0.0493832736	0.0359284201	0.0931386389	0.0306345277	-0.0169607742	-0.0994834368	-0.0248047109	-0.0184830893	0.0580507341	0.0638890556	-0.0401190762	0.0106194115	-0.0351345453	-0.0110449047	0.0386246888	-0.0038207366	0.0285922742	-0.0213671258	0.0270814306	-0.1308733065	0.0979881495	0.0489592363	-0.1002467761	0.0494019131	0.1276444175	0.0650516591	-0.103309008	0.0203937782	0.0346408158	-0.0482583106	-0.0637840219	-0.0203751739	-0.0210768829	0.0808401637	-0.0271514145	0.0311914158	0.0470861697	-0.0107857557	0.0072656624	0.0599962844	0.0191717914	-0.0199703924	0.0987367334	0.0330757962	0.0688413044	-0.0205075947	-0.0812696778	-0.1323351791	0.0960285409	0.0579310506	0.0903339159	-0.0318565442	0.001329987	-0.0263784508	-0.0113546026	0.0028407441	0.0043460602	-0.0550936121	-0.0186965442	-0.0595532315	0.034836526	-0.043998005	-0.0805174397	0.0352329869	0.0292232735	0.0542026107	0.1178011356	-0.0325758133	0.0666137094	0.1367435527	0.0823428555	0.0081964624	0.0245946796	0.0132811213	0.0365664025	0.0207935875	0.0528285417	0.0118142593	0.1047316694	0.102707623	0.0993631376	0.0947412111	-0.0516313445586291	9.692468177040224e-05	0.0026657957409318	9.394393936293748e-09	0.0188746453730885	0.0099155176423409	0.0003562522379598	9.831749011557364e-05	-0.0023271941719826	0.0410179137822837	5.415832714109779e-06	0.0016824692510508	0.001261978381873	-0.0002660192494397	1.5925894363147954e-06	7.076624107251449e-08	0.0002101333712618	0.0001241739179417	1.541916189701266e-08	4.415603371784947e-08	0.0002118675975819	0.0002649332299097	7.01896163103871e-08	4.4887878905125927e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4211.7787475605455	-17.948911302953093	17739080.218402676	322.1634169612773	3054.7277369548365	5.005512984757388	9331361.546921216	25.05516024057481	3991.493512763352	-9.705062365922458	15932020.462431924	94.18823552644444	3841.12147697361	2978.8328687523594	1.203996	17.679644	0.0269521368552888	0.0193033945213289	-0.0923926391	0.1062897989	-0.0527363232	-0.1395618798	-0.0014767842	0.0861623021	-0.0637954853	0.0314721345	0.0963031806	-0.0585370249	0.0025176288	0.1436517694	0.0227714233	-0.0022786517	0.0475770588	0.1211206601	-0.0009265572	-0.0039217732	0.0724240972	0.062252549	-0.0974292365	-0.0575854245	0.0582693497	-0.0519512711	0.0902622027	0.0044807744	-0.0500689601	-0.0462817336	0.1022965963	-0.1159704341	-0.1385991068	0.060951151	0.097107477	0.0255241071	-0.0585683849	-0.0275692426	0.0626563476	0.0240124143	0.0320455332	0.1020502862	-0.1031950767	-0.000730973	0.0338283112	-0.0092072286	-0.0055227142	-0.1300889648	0.0727868014	0.0410583681	0.0030918983	0.0355396214	-0.0521264717	-0.0571081926	-0.0646419464	0.1837385532	-0.0504423399	-0.0808596635	-0.003455465	0.0166963706	0.0265178977	0.0895326795	0.0068543375	0.0050594208	0.0800235835	-0.0289262259	0.0422507037	-0.0199007663	0.0497643889	-0.0401593085	-0.0093194326	-0.0064086251	-0.0065465949	0.0027396821	-0.1303576801	-0.2341410987	-0.0148122345	-0.0038474099	-0.0073567836	-0.0329274499	0.0711205234	-0.0582731489	-0.0169594535	0.04839444	-0.0591981617	0.0446567112	0.1045074645	0.1018175221	0.0973854535	0.0912870929	-0.0516291847008574	2.159857771695528e-06	0.0026655727128752	4.664985593953572e-12	0.0186916990598291	-0.0001829463132594	0.0003493796137432	3.346935353520683e-08	0.0054607879619652	0.0077879821339478	2.9820205165544045e-05	6.065266571869012e-05	0.000906479181989	-0.000355499199884	8.217045073794466e-07	1.2637968111816417e-07	0.0001900979479831	-2.0035423278699997e-05	4.0141818595667354e-10	3.6137229827385394e-08	0.0002159139454254	4.046347843499997e-06	1.637293087059708e-11	4.6618831829162615e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4205.414668906087	-6.364078654458353	17685512.537450496	40.50149712013245	2985.97737231697	-68.75036463786637	8916060.867988957	4726.612637839587	3988.977204870005	-2.516307893346948	15911939.14097252	6.331805414120154	3838.7910056278624	2887.2409135033104	1.380782	20.275597	0.0649124983213875	0.0388864295687667	-0.1011728279	-0.0587920494	0.0670086086	0.0990092713	-0.0008082913	0.1189965708	-0.0021872097	0.0094900148	-0.0686498795	-0.0110349823	0.1344750712	-0.1418840437	0.0419437872	-0.0647971797	0.0990059561	0.0330234915	0.0482397317	0.0350470041	0.0401446296	-0.0149094361	0.0563581504	0.1372034592	-0.0646278627	0.1256433292	-0.043107596	0.0333418103	0.1247187764	0.0728211479	0.0552502375	-0.0882484208	0.1375720475	0.0094492935	-0.0574494976	0.0540295536	0.0072416643	-0.0549857511	0.0858188856	0.0541691012	-0.0769202067	0.1041782289	0.0517187511	-0.0202738028	-0.0724051293	-0.0128222007	-0.0114240893	0.0184655585	-0.1456588691	0.0036891756	0.0666764711	-0.1561861683	0.0779158552	0.0782665455	-0.0880915366	0.0735271304	0.148420127	0.0560792746	-0.0851610553	-0.0903352312	-0.0387532	-0.0029375191	0.0223239812	0.0292777822	0.1066653023	-0.0352956374	-0.0178645459	-0.0411312441	0.0025197602	-0.0229545545	-0.0724598455	0.0049056601	-0.0293644483	0.0287311817	0.1875588441	0.0704688176	-0.1109421593	-0.0012337775	0.0799381226	-0.0625919707	0.0531707129	0.0769503428	0.0084626639	0.0637900603	-0.0692149477	-0.0491038852	0.1042514257	0.1008033722	0.0951408427	0.0873882332	-0.0516290643331984	1.2036765899975377e-07	0.0026655602839215	1.4488373333081005e-14	0.0082975284459081	-0.0103941706139209	6.88489783106541e-05	0.0001080387827512	0.0385496602597328	0.0330888722977675	0.0014860763061408	0.0010948734699379	0.0004779794539633	-0.0004284997280257	2.2846435841105445e-07	1.836120169180989e-07	0.0001900516205881	-4.6327394999991786e-08	2.146227527485264e-15	3.6119618488163126e-08	0.0002159545908455	4.064542009999403e-08	1.6520501751049988e-15	4.6636385307247313e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4201.569965611113	-3.844703294974352	17653190.175925367	14.781743426386637	3038.7096463232924	52.73227400632232	9233756.314658228	2780.692721877856	3985.44978607678	-3.5274187932250243	15883809.997339452	12.442683342797087	3832.425727318073	2946.3502985422683	1.412875	20.746861	0.0432099720419847	0.031148881223551	-0.1753127406	0.0921153313	-0.0504200982	-0.1842585285	-0.0107204083	0.1604553414	0.0165717234	-0.02889456	0.0693022679	0.1107732179	-0.1888787111	0.1528686744	0.0756886436	-0.0381749012	0.0600316619	0.1253438583	0.0313341818	0.0332511898	0.0942291482	0.0591499419	0.0578639874	-0.0178458778	-0.0565722175	-0.0326187016	-0.0101739161	-0.0465773392	-0.0453167402	-0.0723142073	0.0224297575	0.0960557977	-0.1106615001	-0.0248007409	-0.0452167213	0.0571312391	0.0842671229	0.0662684193	-0.04276205	0.090056129	-0.0040564168	0.1177092288	-0.1095019815	-0.0541848192	-0.0386631544	-0.0807775636	-0.0776090402	-0.0092383075	0.1045037952	-0.0292326313	0.0502041628	0.0884616935	-0.0034110906	0.0088294212	0.0698816399	-0.034143113	-0.1484115179	-0.0401459849	0.0338881968	0.0322614988	-0.116629926	0.0338094902	0.0426989881	0.039541661	0.154009715	-0.0063291332	0.0700523004	-0.0251963518	0.0003870588	0.0126509757	-0.0119731291	-0.0211203932	0.0678696292	0.071304103	0.0063070042	-0.1190452395	0.0438444497	0.1530649033	-0.1877723964	0.0378182563	-0.0957573001	0.0852617672	-0.0271204489	0.0450302972	-0.0379408545	0.1391023018	0.1039636308	0.099666409	0.0926354574	0.0830636267	-0.0516291102957922	-4.596259380040824e-08	0.002665565029935	2.1125600288613256e-15	-0.001956633284621	-0.0102541617305291	3.828413810486764e-06	0.0001051478327958	0.0681547454755246	0.0296050852157917	0.0046450693308335	0.0008764610706342	0.000410979465187	-6.699998877630003e-05	1.6890412080539254e-07	4.488998496024329e-09	0.000190044391803	-7.228785099997564e-09	5.2255334021946805e-17	3.611687085577218e-08	0.0002159609559455	6.365099999996277e-09	4.051449800995261e-17	4.663913449289419e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
