global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4200.766690215304	n/a	17646440.78562244	n/a	3169.124662717184	n/a	n/a	10043351.127842303	4166.978252097703	n/a	17363707.75345523	n/a	4018.847672572325	3263.736858401738	n/a	n/a	n/a	n/a	-0.0988523944	0.1061447855	-0.0807706571	-0.0363210651	0.0788930472	-0.0691246255	0.1271223709	0.074044811	-0.1232595523	0.0675037369	0.0640308059	0.0575812562	-0.0599228547	0.1506243287	0.0394441919	-0.0292467056	0.0026787225	-0.0078431108	0.0264964368	-0.0021066203	0.1417936751	-0.0782789785	0.0076903743	-0.0621415642	0.0044982614	-0.09304929	0.0469108522	-0.0814873081	0.0299167375	-0.0313660724	-0.0096849497	0.0972503659	-0.0925792392	0.0120392863	-0.2089491191	0.0741495782	-0.1038480155	0.0420791505	-0.1576912542	0.1152574945	-0.0768631302	0.040860332	-0.0212696591	0.0436235452	-0.0324104925	0.1615429991	-0.1300647341	-0.1604880226	0.0041865961	-0.0370308032	-0.0319944452	0.1192911643	-0.0449612018	0.0118872434	-0.0654270614	-0.0863458191	0.1719567492	-0.0825452467	0.0393854312	-0.0243490055	0.0924697277	-0.0195165201	0.0450248672	-0.0290382617	0.1031224956	-0.0450794065	0.0417722311	0.1040524047	-0.0762665316	0.0112340353	-0.0316514555	0.0268070781	-0.1030016626	0.0833821256	-0.0886702309	0.1304812121	-0.0581982648	0.0220726204	-0.1912773755	0.0180788819	-0.0085094365	0.1807973066	-0.0823688226	0.1197797815	-0.007229656	0.0725576036	-0.0721651051	0.018252919	-0.0483483634	0.136718128	-0.0490084505	0.0180659745	-0.0673801806	0.0609184426	-0.0075547355	0.0008996167	-0.0064823263	0.0094161302	-0.1350117131	0.0038300396	-0.0715619053	-0.0221597267	0.1054052417	0.105393201	0.1053731342	0.1053450429	-9.458514526272666e-05	n/a	8.946349704371102e-09	n/a	-0.0348400219162527	n/a	0.0012138271271249	n/a	0.0385423198716807	n/a	n/a	0.0014855104210909	-0.0024780649516017	n/a	6.140805904356736e-06	n/a	-0.000476148294221	n/a	2.26717198089568e-07	n/a	-0.0002840902151417	n/a	8.07072503392574e-08	n/a
4206.590667335846	5.823977120541713	17695405.042517036	33.91870950059334	3145.44690767924	-23.677755037943825	560.6360836368742	9893836.249028897	4164.506884157738	-2.471367939965603	17343117.58819719	6.107659494689829	4015.022235231501	3275.110045189553	1.138031	12.926797	0.0786944957482277	0.0421582744851928	-0.1590327538	0.0717445905	-0.0494470453	0.0305039234	-0.0779927828	-0.1500865493	0.0987773	0.1124839925	0.0008496859	-0.0317271196	-0.0556326645	0.0311022007	-0.0233888762	0.1145775428	0.0109284136	0.0375257233	-0.0418512281	-0.006204736	-0.1267443764	-0.0334061323	-0.0870686649	-0.0437034545	-0.0021265984	0.0096271815	-0.0376958939	-0.112882594	-0.0763595635	-0.0246656693	-0.2356482117	-0.0659864645	0.0005657091	0.1472949433	0.2010051129	0.0192366773	-0.1491937594	0.1540597324	-0.1010640093	0.0778468284	-0.1097404953	0.0662328877	0.0190751397	-0.0478404342	-0.0350037942	-0.0698095558	-0.0038482595	0.0340763524	0.012736588	-0.1362899276	-0.0478578492	-0.021567445	0.0090704341	-0.1139686376	0.0247595411	-0.011249458	-0.0016917171	0.0701172293	0.0779098172	0.1219541025	-0.0142939709	-0.0466217667	0.0416791969	0.1093580926	0.0700161748	0.0589467969	-0.0689684909	-0.084220409	0.1973105154	0.1605938985	0.0597327408	0.1958203285	-0.0293511189	-0.0943686082	-0.2701082714	-0.0652861782	0.0023532914	0.0997455055	-0.1032322768	0.0494273663	-0.2357239701	-0.0247902385	-0.0038227517	-0.0156154235	-0.010230453	0.2050733674	-0.0773994272	0.1078011685	-0.0218391182	0.0479838374	-0.0192240651	0.0665208621	-0.066512765	-0.0386236578	-0.1081958726	0.0126568555	0.0389931596	-0.1177798225	0.0628393566	-0.067014365	-0.0579722147	-0.0471863327	-0.0727438996	-0.0623072633	0.1053731342	0.1052647956	0.1050843138	0.1048318124	5.419243393589568e-06	0.0001000043886563	2.9368198958964176e-11	1.0000877750523549e-08	-0.0091426487793739	0.0256973731368787	8.358802670298707e-05	0.0006603549861359	0.0104414541225281	-0.0281008657491525	0.0007896586558518	0.0001090239641928	-0.0022515760422761	0.0002264889093256	5.069594674151707e-06	5.1297226047499866e-08	-0.0003510179172203	0.0001251303770007	1.2321357820967738e-07	1.5657611248337317e-08	-0.0004283959782862	-0.0001443057631445	1.835231142117904e-07	2.0824153276716543e-08
4211.760278670562	5.169611334716137	17738924.64498713	26.72488135202556	3168.929924435086	23.48301675584571	551.4520759553304	10042116.86598016	4168.130308908537	3.6234247507991313	17373310.272041973	13.129206924703746	4019.45462369965	3342.9229414378497	1.044575	11.865231	0.0859536350584919	0.0425910410347809	-0.1469033585	-0.0027828211	0.0602328867	-0.0518926431	-0.0847947798	-0.1155385216	0.008657129	0.0238758727	0.0253371804	-0.0262282864	0.1395456747	-0.0553280654	-0.0554109721	0.0643492803	0.0748853182	0.1047158546	-0.0651254616	-0.0087484646	-0.0846644151	-0.0521350661	-0.0484164649	-0.0349103875	0.0519051006	-0.0969610801	0.0075920214	0.0408156702	-0.0455412135	0.0633996018	0.0125741325	-0.0154916889	-0.0229071125	0.0119833689	-0.0216077099	0.0882570449	-0.0199919627	-0.0539752337	-0.1380231238	0.0093099229	-0.1338571175	0.0595030569	-0.0281598303	-0.0737980882	0.0252414544	0.068077809	0.2009121466	-0.1154349759	0.0770684282	-0.0970128428	0.0070743034	0.0426030291	-0.0243670228	-0.0999474223	-0.0390793302	-0.049603113	-0.0778206861	0.084272932	0.0968708437	-0.0476452681	0.0477246018	0.0063137743	-0.0114146248	0.0212775793	-0.0242316866	-0.0630061489	0.0160173886	-0.027257264	0.1706111871	0.0774618389	-0.0048900224	0.0516598236	0.0260800766	-0.0761795651	-0.0267952322	0.1588183142	0.0571922489	-0.0185168388	0.0495714251	-0.0029945195	-0.2037398665	-0.0944668557	-0.0246503071	0.1338613364	0.0250760422	0.0721600577	-0.1736794067	0.057088948	0.0187784813	0.1077453434	0.0177324611	0.0831902402	-0.0141121446	0.0539654446	-0.100653498	0.107451795	0.0879976853	0.028509236	0.0154015437	0.0827004089	-0.0688411605	-0.0549486007	-0.1580066069	0.0007580435	0.1053089291	0.1050081413	0.1045074645	0.1038078519	-3.925741918919812e-05	-4.4676662582787685e-05	1.5411449613964203e-09	1.996004179536261e-09	-0.0312372870213266	-0.0220946382419527	0.0009757681004527	0.0004881730390427	0.0388085270270721	0.0283670729045439	0.0008046908251717	0.0015061017700109	-0.0020850000968304	0.0001665759454457	4.3472254037827774e-06	2.7747545601128826e-08	-0.0004769881733488	-0.0001259702561285	2.275177175146249e-07	1.5868505429079894e-08	-1.1997234872150944e-05	0.000416398743414	1.439336445775547e-10	1.733879135167991e-07
4206.955098098261	-4.805180572300742	17698471.19741495	23.08976033241649	3175.5954196718003	6.665495236714378	44.42882675066206	10084406.269440517	4171.182474416166	3.05216550762907	17398763.23487657	9.31571428596062	4023.471601813022	3341.466281471523	1.06962	12.149722	0.0999564516641181	0.0515914722378633	-0.1378822362	-0.0597532086	0.0516473582	-0.1186708051	-0.0180078712	-0.1680490584	0.0135395047	-0.0168398556	0.0452854788	-0.0051021014	0.0480617755	0.0001740107	-0.0797209483	-0.0033358236	0.0764857696	0.107000501	-0.0250175958	-0.0915595953	-0.0843237013	-0.0072271533	0.0235890408	0.1064149719	-0.0490342025	0.0648883538	-0.0190690075	-0.0246083317	-0.1264386657	-0.1044425004	0.0382460245	-0.0746817744	0.0752895777	0.0066417861	-0.1546087333	0.0525627608	0.0162192427	-0.1204695032	-0.1106318524	0.0489316183	-0.0574476176	-0.0640037294	-0.035400758	0.0132675666	0.0915248917	-0.0876858251	-0.0919796342	0.018212643	-0.060754015	-0.0760235053	0.0443755306	0.1193005044	0.0293130817	-0.0894677223	-0.0683996894	-0.1145528167	-0.0253641043	-0.0919848134	-0.0702283808	-0.0029240474	-0.0361342904	-0.0074839283	0.0256018824	0.0258417828	-0.011306515	0.0491531753	0.0847985086	0.0173775245	0.1226776207	0.1630238682	-0.1094746312	0.0937641941	0.045642876	0.0321748309	0.0579613516	0.1757454036	-0.0215178083	-0.1112733352	0.0137495016	0.0347099006	-0.1471899186	-0.1118645136	0.0900907051	0.0164908476	0.0416756639	0.1126563629	0.0279798402	0.0344784792	0.0763175238	0.146422206	-0.0333541744	0.1196714976	-0.0799466797	0.0579613004	-0.0944365765	-0.019666517	0.0479557256	-0.0510106323	-0.0028795711	0.0575067222	-0.1251467052	-0.1220928897	0.0403069901	-0.0436592955	0.1052126458	0.1046235507	0.1036441676	0.10227815	5.128733499759619e-05	9.054475418679432e-05	2.630390731155655e-09	8.198352510747005e-09	0.000147573027732	0.0313848600490586	2.1777798513989644e-08	0.0009850094402989	0.0109854916222218	-0.0278230354048502	0.0007741212991395	0.0001206810261819	-0.0020850292412341	-2.914440369984964e-08	4.347346936801247e-06	8.493962670198093e-16	-0.000132998691092	0.0003439894822568	1.7688651832185242e-08	1.1832876390330133e-07	-0.0004811388373321	-0.0004691416024599	2.31494580789285e-07	2.200938431586889e-07
4216.2303847031335	9.275286604872235	17776598.65689393	86.03094160252232	3171.7132874594795	-3.882132212320812	15.070950513938882	10059765.177847018	4173.063302082457	1.8808276662912249	17414457.32318734	3.5375127102864954	4022.696774743995	3334.315427698988	1.173757	13.332605	0.0535909798582604	0.034102312684254	-0.0266057286	-0.0422317818	0.0575580324	0.0405247984	0.0758522028	-0.0258757923	-0.0199298811	-0.0222819226	-0.1033658518	0.0016797513	-0.0454485047	-0.0719657485	-0.0527617697	-0.0915835007	0.0153947909	-0.1164707434	-0.0856064821	-0.0930511911	-0.0026480406	-0.0106820754	-0.0901405403	-0.0622295024	0.0217682733	0.0383591183	0.0728875298	0.2199398527	-0.0363969655	0.015766603	0.0095387481	-0.0631476297	0.087453093	-0.0341687093	0.0423551208	0.0771070453	0.0326410783	0.0784698816	-0.0590172408	-0.0412065918	0.0551098997	-0.0038945647	0.0422533208	-0.0286008504	-0.066097262	-0.1070648053	-0.022028439	-0.0680373814	0.1209792956	0.0361292878	0.0659500581	0.0698528299	0.1497636434	0.0168858634	0.038522857	-0.0091557449	0.01278773	0.0554124473	-0.0493561668	0.0388809917	0.0378418756	0.0762537317	-0.1106967781	-0.1760079905	-0.1344835402	0.0986324186	-0.0002088164	0.0031696822	0.0137645302	-0.0071443092	0.0058264269	0.143731776	-0.0167691299	0.125105502	-0.0576631234	0.0115969956	0.0859808563	-0.0614648071	0.0846340753	0.0051453325	-0.0667120358	-0.0588696971	-0.0557899983	0.0944596083	0.080480216	0.109128437	0.0503248093	0.0633263515	-0.0405865147	0.0237468162	-0.0292901051	0.0424617778	-0.0243870256	-0.0511310731	-0.0551072444	0.0219411333	-0.0264165801	-0.0641849357	0.0603487796	-0.0701326524	0.02338331	-0.1161562552	-0.103191538	0.0556136146	0.1050843138	0.1041114925	0.1024967892	0.1002501592	2.366510732088045e-05	-2.762222767671574e-05	5.600373045087894e-10	7.62987461824321e-10	-0.0129374505868469	-0.0130850236145789	0.0001673776276871	0.000171217842994	-0.000901428671483	-0.0118869202937048	0.0001412988740688	8.125736497716063e-07	-0.0016490194072092	0.0004360098340248	2.719265005352581e-06	1.9010457536642083e-07	-0.0001292118818418	3.786809250200008e-06	1.6695710409099284e-08	1.4339924297400343e-11	-0.0003491072061612	0.0001320316311709	1.218758413936786e-07	1.7432351629648575e-08
4215.436743784892	-0.7936409182411808	17769906.940851774	0.6298659071067045	3174.799130545722	3.085843086242676	9.522427552911722	10079349.519313874	4172.495497116972	-0.5678049654852657	17409718.673461407	0.3224024788297238	4020.315045278278	3347.858576267324	1.115861	12.674966	0.024045647790314	0.0144858920042997	0.05112696	-0.0222041031	0.049659294	0.0907701268	-0.0324789121	0.0123608747	-0.0162383997	-0.0698122779	0.0035897016	-0.0074306209	-0.089411662	0.0429315511	-0.0888837363	-0.0471708178	0.0264645548	-0.1166407948	0.0074995012	0.0959334439	0.0914966055	0.1073796951	-0.0081841885	0.0046410407	-0.0526567807	-0.0144572054	-0.0412385262	-0.1224879032	0.0197343211	-0.0398812007	0.0722307922	-0.0035266337	-0.0709637555	-0.0202698427	-0.0635448877	0.0705552892	-0.0598532243	-0.1872070758	-0.2384577097	0.0274874079	-0.0144731833	-0.0944647948	0.0581140827	0.0772714272	-0.2562015591	0.034356316	-0.039612809	0.0362422391	0.0833103311	0.0103021966	0.0512800758	0.0649622885	-0.0208071774	0.0646107014	0.0846471962	0.1512851241	0.1010866497	-0.0553505291	-0.0439868286	-0.0081387566	0.0335376733	-0.0747150005	0.1206733619	-0.0770808413	0.066488069	0.0323219729	0.0219237305	0.0387450644	0.064602759	-0.0543397061	-0.060381056	0.0090794013	0.1785508767	0.1384870017	-0.027284692	0.1435741003	0.0768129588	0.1061940362	0.1814556316	0.0868097395	-0.023510272	-0.0358900126	0.1145595088	0.0803824177	0.0235162294	0.0776121347	-0.0380830804	0.0160106043	-0.1320747023	-0.0348883791	-0.0836025594	0.0674947505	-0.0005177941	0.0567955333	0.0339887195	0.0820079933	0.0195614291	-0.0368190298	-0.0998422714	-0.0428207084	-0.1835576051	-0.0073639925	0.0695356398	0.017991696	0.104923972	0.1034725904	0.1010684743	0.0977337597	-2.905332416958117e-05	-5.271843149046162e-05	8.440956453027695e-10	2.7792330188144954e-09	-0.0130041910926763	-6.67405058294001e-05	0.0001691089859748	4.454295118364188e-09	0.0026990295017412	0.0036004581732242	1.2963299057136944e-05	7.284760251269351e-06	-0.0016060885632854	4.293084392380004e-05	2.57952047311616e-06	1.8430573600096783e-09	-0.0003601132969637	-0.0002309014151219	1.29681586650066e-07	5.331546350529599e-08	-0.0004817895607109	-0.0001326823545497	2.32121180810002e-07	1.7604607208852297e-08
4206.318775829275	-9.117967955617132	17693117.643893894	83.13733963966087	3153.065451833937	-21.73367871178516	472.35279034710345	9941821.743548747	4164.138942549078	-8.356554567893909	17340053.132853754	69.83200424618855	4014.923051182321	3307.462686173459	1.090804	12.390349	0.0439677559452973	0.02742686420756	0.0386920891	0.0539675937	0.0222387655	-0.0022686074	-0.0854691207	0.0508136513	-0.0033429377	0.038233717	0.0996110043	-0.049838903	0.1293008007	-0.0655761749	0.010883893	-0.0385212469	-0.0686520219	-0.0077113634	-0.0332817406	0.0740188551	-0.0730176273	-0.0574552282	-0.1741438572	-0.0169585888	0.0980096809	0.1600944734	0.0012475067	0.0528763051	0.089282575	0.1081839808	-0.0411217438	-0.0490876806	-0.0650097265	-0.0365610216	-0.0163002739	-0.10847637	-0.0880081553	-0.0436703057	-0.0445588015	0.1214832223	0.0649226262	-0.0447590771	0.0111633766	0.0707510098	0.0576200142	0.1275455413	-0.0572400126	0.0313990525	-0.1048908935	0.047251134	0.0319829219	-0.0627695997	-0.0004255765	-0.1002260268	0.0683080063	0.0074086234	-0.0131013109	0.1236940364	0.0252310448	0.1359726725	-0.0501041148	0.112060421	0.0705575174	0.0574465203	-0.1513549751	-0.0304338171	-0.080718926	0.1037532435	-0.0528683736	-0.0257690118	0.0777045712	0.0291355818	0.0692166745	-0.001617855	-0.0620243753	0.051480561	0.1327046525	-0.0178230386	-0.0397039449	-0.0048936114	-0.0373064677	0.0366581807	-0.0130568011	0.0364138544	0.0838583313	0.1085086504	-0.1194262825	0.0916039112	0.0142719747	-0.0277476603	-0.0073957167	0.114924137	-0.086914767	0.003034241	-0.0423247954	-0.0108244833	0.0489480067	0.0498062542	0.0868976922	-0.0408503843	0.1591466133	-0.0247633437	-0.0127866988	0.0017026102	0.1047316694	0.102707623	0.0993631376	0.0947412111	3.479483159196661e-05	6.384815576154779e-05	1.2106803055133181e-09	4.0765869941508675e-09	-0.0127895584982553	0.000214632594421	0.0001635728065802	4.606715058789005e-08	0.0194925946595532	0.016793565157812	0.0002820238307096	0.0003799612465616	-0.0014939847984652	0.0001121037648201	2.2319905780451044e-06	1.256725408686269e-08	6.485924087895611e-05	0.0004249725378426	4.206721127394452e-09	1.806016579204278e-07	-0.0004809516626277	8.378980831999895e-07	2.3131450178434898e-07	7.020731978302166e-13
4220.89174136508	14.572965535804542	17815927.092323937	212.37132450774695	3191.3090630637275	38.24361122979053	1462.5737998953605	10184453.535992686	4172.623504597598	8.484562048520274	17410786.911120344	71.98779315519056	4027.700760360378	3322.073697976187	1.109021	12.597269	0.0150452146612195	0.0123963446484312	0.0100927043	0.0706012118	0.1036109549	-0.0773754476	-0.0210633766	0.0169749362	0.0800506539	-0.0348165025	-0.0323324839	-0.0768279253	0.0824663007	0.0184980007	-0.07910168	0.0370898323	-0.0418031404	0.1196169811	-0.0775663394	-0.038288692	0.0149900712	0.0934223819	0.1093989947	0.0740442973	0.0975477329	-0.0327460438	0.0721454994	-0.0332043533	0.0879283974	0.1032570237	-0.0109211669	0.044031699	-0.0494056412	-0.0168964256	-0.0878009215	0.0052115835	0.0788771349	0.072693917	0.098007291	0.0932722289	0.0098620214	0.0328650753	0.1601344816	0.0483898205	0.0476261051	-0.0230970199	-0.015860327	-0.0232782853	0.0369066565	-0.0531355803	0.1009740705	-0.0219099015	-0.0020945874	-0.0413732573	-0.1648921595	0.007198074	0.0342481815	-0.0281077162	0.1155546604	-0.1231978575	-0.0602692803	0.0785766192	-0.0320961344	0.0766765944	0.001068325	-0.1117576502	-0.0017839115	0.1103550675	-0.0604915221	-0.0419835109	-0.1004945375	-0.1088066237	0.0939991751	-0.0184199217	0.0106021924	-0.0343705315	-0.0520111413	0.057983101	-0.1294541972	0.0822450486	-0.0522003431	0.0440052625	0.0719547666	0.1639515106	0.0195519056	-0.0342853208	-0.0381997571	0.0872823052	0.0410778637	-0.0049114973	0.0081263216	0.0360836772	0.0276101493	-0.0591684055	-0.0645481707	-0.0915944394	0.0229754276	-0.060275217	-0.0292946622	0.0683113398	-0.0440474497	-0.0195798901	0.0369840473	0.1227487187	0.1045074645	0.1018175221	0.0973854535	0.0912870929	3.471431995194507e-05	-8.05116400215411e-08	1.2050840097260115e-09	6.482124178958218e-15	-0.012878259801468	-8.87013032126998e-05	0.0001658495755141	7.867921191631307e-09	0.0118381469147266	-0.0076544477448265	5.859057027828099e-05	0.0001401417223746	-0.0013479849395385	0.0001459998589267	1.8170633972226132e-06	2.1315958806616337e-08	6.482412823705097e-05	-3.511264190514396e-08	4.202167601693629e-09	1.2328976215588716e-15	-0.0004809563930899	-4.73046219995896e-09	2.3131905205404643e-07	2.237727262524057e-17
4220.769354163144	-0.122387201935453	17814893.941042766	0.0149786271975893	3196.376315540738	5.067252477010243	25.67704766576644	10216821.550549785	4176.585894619311	3.962390021712963	17443869.735132992	15.700534684170457	4026.9584810713022	3353.759293792941	1.076449	12.227292	0.0664191010290821	0.0520820058270567	0.0048643253	0.1116310727	0.1344969901	-0.0981082346	-0.029787225	0.0157271416	0.1352575508	-0.1441243604	0.1032870646	-0.0665573021	0.0908564856	-0.0026700384	-0.1665136476	0.0116942988	-0.1216635335	0.1132168687	0.1102758659	-0.0911616911	-0.0475954064	0.0678148307	0.0337341699	0.1144972364	-0.0422984465	-0.0529001695	0.1275769353	-0.0463590049	0.0808140624	-0.0276845602	0.0596659841	0.0885964381	0.0108532141	-0.0188413201	0.0107167272	0.1037533749	-0.0538890846	-0.0226168626	0.0120404963	0.1752019666	0.0783895819	0.0475035632	-0.0036118694	-0.0606986089	-0.0121614799	-0.0197342302	0.0332748489	-0.1168476117	-0.0985258421	-0.0800962305	0.1689182385	-0.0392937376	-0.057769377	-0.0366205211	-0.0489051216	-0.1262903352	0.1112869773	-0.0833877197	-0.0541608598	-0.0846869962	0.0133743123	0.1349260984	-0.00878758	0.0671481275	0.0571740763	-0.0272533027	-0.0038105359	-0.1195583692	0.0102704192	-0.0082849781	-0.0293612798	-0.1272262599	0.143130338	-0.1059817896	-0.0035540944	-0.0117535479	-0.0233500698	-0.0325371997	-0.1797300706	-0.0870209892	-0.0226951001	0.0854150159	0.1269885818	-0.0546086839	0.0864419042	-0.0636851178	-0.0482761527	-0.1073720924	0.0913084122	-0.0510075207	-0.0404104832	-0.0173674212	0.0355445957	0.0852947161	-0.0892902262	-0.0462465098	-0.0522045349	-0.0318949488	0.0506619561	0.0469146064	0.0923153795	0.0363898704	0.1049588934	0.1205725908	0.1042514257	0.1008033722	0.0951408427	0.0873882332	0.0001131850628723	7.847074292035493e-05	1.2810858457406504e-08	6.157657494472433e-09	-0.0039036704662578	0.0089745893352102	1.5238643109133388e-05	8.054325373566866e-05	-0.0015908921942582	-0.0134290391089848	0.0001803390913906	2.5309379737516704e-06	-0.0004699845734023	0.0008780003661362	2.208854992361419e-07	7.708846429353013e-07	6.411298383901531e-05	-7.111443980356569e-07	4.110474696741839e-09	5.057263548574968e-13	-0.000480984919395	-2.852630510004036e-08	2.3134649268541466e-07	8.137500826605886e-16
4202.188162134378	-18.58119202876605	17658385.349982303	345.26069720987914	3174.9215645260283	-21.454751014709476	460.3063411031772	10080126.940892404	4163.987607070286	-12.598287549025372	17338792.791834924	158.7168491679277	4013.25577251955	3307.771196108338	1.230588	13.978143	0.0611107274729086	0.0361347685332952	0.0653162018	0.0321483741	-0.0471420483	-0.0033567098	-0.124913747	0.0724780169	0.0622785963	-0.0520192987	0.1736372618	0.0335316457	-0.0574895172	0.021865905	-0.0022674556	-0.0323166051	-0.0734819658	-0.0022987303	0.0825651375	0.0549778775	-0.0818756417	-0.105283864	-0.0443698317	-0.0751383023	0.0071870508	-0.0864325621	0.0691304378	-0.044688696	0.0994577391	0.1159759769	0.0010478334	0.1157468362	0.0284347539	0.0571316779	-0.0517910026	0.0626014605	0.0386202202	0.0813417702	0.0039613368	0.1297180541	0.0087393213	-0.0492512274	0.0544975121	-0.2271114931	0.023273769	0.0946713592	-0.0303363736	0.0607245896	-0.0962580895	0.050612096	0.0491313252	-0.0942910195	-0.0704941742	-0.0213382374	0.0980297893	-0.0511857796	-0.0527755101	0.1206145324	0.0613648263	-0.0329185925	0.060608136	0.0406188702	0.0361903455	0.0994744647	-0.0045276526	-0.0492292581	0.0031447142	-0.0502691957	0.1025479666	-0.0582143085	-0.0301466275	0.0109137327	0.0363473849	0.1310536078	0.030270661	-0.0973215649	-0.0408167216	-0.1616382654	-0.1358318036	0.0096994929	0.0357931021	0.0543039151	-0.0359508521	-0.0031072367	0.0329699761	0.0029780483	-0.1179214216	-0.0376574625	0.0118865994	-0.1007134525	-0.0206344065	0.0263779182	-0.0589849862	0.215819941	0.0890402024	-0.0017959153	-0.0417235394	0.0667739558	0.0267367276	0.0344385155	0.1702999805	0.0643807019	0.0694065313	-0.0596186451	0.1039636308	0.099666409	0.0926354574	0.0830636267	-0.0119925042164084	-0.0121056892792806	0.0001438201573805	0.0001465477129264	-0.0128892089602459	-0.0089855384939881	0.0001661317076208	8.073990202694194e-05	0.0056472504856088	0.007238142679867	5.239070945411224e-05	3.189143804720883e-05	-0.0010589860917077	-0.0005890015183054	1.1214515424303494e-06	3.469227885660666e-07	6.47197432108726e-05	6.067593718572795e-07	4.188645161281289e-09	3.6815693533664034e-13	-0.0004149660566768	6.601886271820004e-05	1.721968281938932e-07	4.3584902346045426e-09
