global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
3911.06828988972	n/a	n/a	15296455.168180898	2980.133067588635	n/a	n/a	8881193.10053525	3854.3302629304594	n/a	14855861.775741585	n/a	3748.944509542952	2998.0121661279604	n/a	n/a	n/a	n/a	-0.0332629692	0.0210804039	0.1516652065	-0.0013632858	0.0596052261	0.1055711744	-0.1291769138	0.0101799096	-0.0660790186	0.0368946674	-0.0242330168	0.013300326	-0.074655342	-0.057019966	0.0538911932	-0.0248219215	0.1044250601	-0.035543994	0.0601115768	-0.0225246967	0.1138286696	-0.0592731481	0.0200669113	-0.0035593117	0.007543851	-0.0042225591	0.1523401443	-0.1012881545	0.0057665012	-0.0244077217	0.07977617	-0.0083398984	0.1036436242	-0.0311200557	0.1042249831	0.0640666547	-0.0339287553	0.106748852	-0.0423575669	0.0458202154	-0.0151558222	0.0957759786	-0.0571052015	-0.0803146765	-0.0267844008	0.0083688768	-0.1156072648	0.0385001811	-0.0534864156	0.0379881303	-0.027920084	0.0776985374	-0.0784693656	0.0876161137	0.0046341829	-0.0529487329	0.1192088918	-0.0276181417	0.06047257	-0.0513726956	0.069232339	-0.0343696347	0.0632422223	-0.0805689174	0.1336561087	-0.0118758175	-0.0729213317	0.0695559474	-0.1210682994	-0.0135674526	-0.0047169315	0.0726347765	0.0060119327	-0.0128537231	0.106729341	-0.0737370404	0.022990446	-0.0018502511	0.0274683143	-0.1025097692	0.083657726	-0.0235839364	0.0775544864	-0.0438714723	0.0237080803	-0.0675492934	0.0562537291	-0.0816074085	0.0150843566	-0.0889072699	0.089399502	-0.2041340758	0.1015279088	-0.0506963304	0.1054052417	0.105393201	0.1053731342	0.1053450429	0.0006470744806676	n/a	4.187053835312442e-07	n/a	-0.0425074210627656	n/a	0.0018068808454072	n/a	-0.0001458816459489	n/a	2.1281454624760212e-08	n/a	0.0003148865696602	n/a	9.915355175236799e-08	n/a	0.0007732499358517	n/a	n/a	5.979154632946582e-07	0.0015858794485307	n/a	2.5150136252720376e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0
3893.730325517608	-17.337964372111855	300.60500856862006	15161135.847855458	2968.702223431369	-11.430844157266163	130.66419814770603	8813192.891406354	3848.848981365468	-5.481281564991605	14813638.481358	30.04444759471681	3742.6759221832313	2969.0458050962725	1.190101	15.916871	0.0944958371358071	0.0442705382665414	-0.0218382189	0.0114066285	0.0802832043	0.0628816153	0.0043739245	0.1030249793	0.0256817754	0.0636763356	0.0429096383	0.0999526737	-0.1176704017	0.0015204582	-0.0147495826	0.002060273	0.0382201721	-0.0459632667	0.0390030097	-0.0099539427	-0.0358174252	-0.1221289717	-0.0146917021	0.0251522795	0.0872457496	-0.0448771274	-0.0483882776	-0.0045082766	0.0551228285	-0.0773539022	-0.1657984236	-0.0574447985	-0.0411423693	0.1058300574	-0.0644478143	0.0107029067	-0.0147914803	0.0400087599	-0.0874305113	-0.0539492404	-0.0990582317	0.0090502625	0.0469176729	0.0213305314	0.0456048676	-0.0062755195	-0.0232884659	0.0552614961	0.0030211059	-0.0138610336	0.0111915098	-0.1152377037	-0.0127378047	0.108786197	-0.053925335	0.0016573644	0.0758625452	-0.0189351375	0.0478696293	-0.0660603351	-0.1576293209	-0.0830112041	-0.0551978978	-0.07924778	-0.089651412	0.0422696615	0.1188717484	0.0043706582	-0.0181487712	0.0805302043	0.0539974572	-0.0435123397	-0.000507015	0.0632450375	0.0057428736	0.0087365352	0.1103357737	-0.0374761813	0.0661450908	-0.0725112288	0.0245296652	-0.0635702722	-0.0468201748	0.004493358	0.0658859809	-0.1437783622	-0.0067508649	-0.1388467019	0.0006702796	-0.1220580399	-0.0052518283	-0.0373589542	0.173071908	-0.1300230674	0.1071360086	-0.1140785956	0.1053731342	0.1052647956	0.1050843138	0.1048318124	-0.0034251668794951	-0.0040722413601627	1.17317681523902e-05	1.6583149695419757e-05	-0.0201993963299571	0.0223080247328085	0.0004080156120946	0.0004976479674795	0.0273831065789664	0.0275289882249153	0.000749834525915	0.0007578451926875	7.029354796087017e-06	-0.0003078572148641	4.9411828849271546e-11	9.477606474388863e-08	0.0011030068472277	0.000329756911376	1.0873962060023913e-07	1.2166241050311907e-06	0.001759996978649	0.0001741175301182	3.097589364853608e-06	3.0316914294497055e-08	0.0	0.0	0.0	0.0	0.0	0.0
3890.622435847636	-3.1078896699718825	9.658978200717938	15136942.938320993	2961.554692426605	-7.147531004764005	51.08719946406275	8770806.196234044	3843.7367782387128	-5.112203126755048	14774312.42038492	26.13462080920409	3735.870258081556	2921.935129878783	1.047124	14.004639	0.0607846087594714	0.0302037975494728	0.0204589891	0.0075745275	0.0784007144	0.0657043811	0.0530503423	-0.0651068205	0.1157071695	-0.1289155243	0.0593618497	0.1138351365	0.0121028032	-0.0393733004	-0.1989673836	0.0481523982	0.0002663595	0.0012606605	0.0362010279	0.0231210703	-0.050537155	-0.2208817717	0.0611121599	0.0616388117	-0.0398369167	-0.0176138338	-0.0548605973	0.0104557113	0.0418771357	-0.0528388299	-0.1534622557	0.0754248183	-0.0884453005	0.1326969464	-0.0135365129	-0.0773636221	0.0207168629	0.053104602	-0.0534322439	0.0484242396	0.0489391493	-0.0589521621	-0.061930702	0.1990574979	-0.0916744422	0.0435398293	-0.0300222569	-0.0267005956	0.0349427745	-0.0171560577	0.195791624	-0.0502479594	-0.0994474252	0.1299309803	0.0084185317	0.0182345741	0.1301048319	-0.0854687191	0.0450206966	-0.0555471502	-0.0457548943	0.0279408038	-0.0715286451	-0.0708226771	-0.0887408011	0.0859848079	-0.008304293	0.0331591852	-0.1122081981	0.0684599276	-0.0383586495	-0.0587611774	0.0045717247	0.0442259158	0.0310983296	-0.0069480629	0.1295269707	-0.045025216	0.0639322411	-0.0035668051	0.0185967605	-0.0043288471	-0.0943709688	0.1295534552	-0.0275792415	-0.0946723152	0.0093981202	-0.0738965428	-0.0689151838	-0.0638450088	-0.024030295	-0.0196700008	0.1398070618	-0.1180775869	-0.01818917	-0.0138126374	0.1053089291	0.1050081413	0.1045074645	0.1038078519	-0.018933551735131	-0.0155083848556359	0.0003584793813068	0.0002405100008305	0.001230794163078	0.0214301904930351	1.5148542718668744e-06	0.0004592530645677	0.0344114788175602	0.0070283722385938	0.0011841498744113	4.939801632423606e-05	-6.630410456574484e-05	-7.333345936183185e-05	4.396234282265226e-09	5.377796261973444e-09	0.0010139483796542	-8.905846757350003e-05	7.931410646540156e-09	1.0280913166033776e-06	0.0015860356821402	-0.0001739612965087	2.5155091850219293e-06	3.026253268302262e-08	0.0	0.0	0.0	0.0	0.0	0.0
3905.6005838840338	14.97814803639767	224.34491860024335	15253715.920835303	2959.9755755368906	-1.5791168897144416	2.493610151381412	8761455.407774946	3847.548066419411	3.811288180698284	14803626.12340775	14.525917596330435	3740.455027167696	2955.408558638938	0.974413	13.032179	0.1488389207010498	0.0750753865370126	-0.0079124913	0.0140067885	0.1080297379	0.014404601	0.0398515178	-0.0399879346	0.0391417365	-0.1316643456	-0.0939824175	-0.0291052022	-0.018998474	-0.0380524631	-0.0400180324	0.0726363916	0.0392256564	-0.0074379861	-0.1106901053	0.0391744443	0.0846188451	-0.1391650302	0.0391003188	0.0169504758	-0.1017651327	0.0072388557	0.0870442597	-0.0851876108	0.0336107025	0.0195137127	0.0329575462	-0.0053698775	-0.0029339538	0.0480818085	-0.134823832	0.0580821788	-0.0573924253	0.0653205199	0.0833695155	-0.0029070889	-0.0083557066	0.0428281661	-0.0601670771	-0.0120191628	0.1120956049	0.05676794	-0.0570212152	0.0067598673	0.1219542261	0.0220003932	0.0879764721	0.1088343135	-0.1487283289	0.0161971239	-0.0347808754	-0.0155086999	-0.0757746777	-0.0520264094	0.084267649	-0.02715421	-0.0476218328	0.0730259698	0.0174569572	0.0154712872	-0.0576909105	0.0572463393	0.065243937	0.0186724345	0.1015837425	0.1085711766	0.0683001015	-0.0667125561	0.0171787714	0.0540496632	0.0269883678	-0.0182616311	0.1301865459	-0.0520521906	0.0353553302	0.0577210207	0.0761593617	0.0121321224	-0.0118407771	0.0928585815	-0.0413852739	-0.0791098253	-0.0160675824	0.00925757	-0.0566551688	-0.0320737208	-0.0185748965	-0.0320793844	0.062137144	-0.0194768939	-0.0573638195	-0.0719248575	0.1052126458	0.1046235507	0.1036441676	0.10227815	-0.0199014995052095	-0.0009679477700784	0.0003960696825558	9.369228855999364e-07	-0.0205715660987806	-0.0218023602618586	0.0004231893317564	0.0004753429129878	-0.0193058929357903	-0.0537173717533505	0.0003727175020481	0.0028855560280876	0.0004449981769047	0.0005113022814704	1.9802337744850666e-07	2.61430023036882e-07	0.0016097782664001	0.0005958298867459	3.55013253939632e-07	2.591386066974111e-06	0.0012461430320413	-0.0003398926500988	1.5528724563050846e-06	1.155270135912532e-07	0.0	0.0	0.0	0.0	0.0	0.0
3905.528691627642	-0.0718922563919477	0.0051684965291255	15253154.36112672	2967.5313208883654	7.555745351474798	57.08928781633301	8806242.140453447	3851.559441880931	4.011375461519947	14834510.134342149	16.091133093284366	3746.434014590928	2973.88693362386	0.917982	12.277442	0.11142471548723	0.0582517086406257	-0.0217237524	0.0063885903	0.1114234688	-0.0022845418	0.0276971016	0.0201075963	-0.030536584	-0.0470435307	-0.0464509884	0.0171921677	0.0328475369	-0.066364886	0.0437898982	-0.0013347361	0.026049968	0.0067517465	0.0432013648	-0.025416207	0.0657338564	-0.0612745482	0.0627981386	-0.1428597549	-0.0731147717	-0.0569234022	0.0117212831	-0.0090532098	0.1045252039	0.0615263955	-0.0154795811	-0.0285322855	-0.0376841515	0.1999124369	-0.0225612185	0.0195060818	-0.0059644773	0.0488528515	0.0069367772	0.1691434274	0.033611999	-0.0282832833	0.0483386737	0.0744051731	0.0100816636	-0.023023944	-0.0168960661	-0.0186113333	-0.0314725065	0.0748751743	0.0245706448	0.0599775191	-0.104671287	-0.0193256154	-0.080293053	0.1160811901	0.0435327423	0.0240449905	0.0936252001	0.0318905533	-0.0688081387	-0.0231922724	0.0424741101	-0.0362197499	-0.0367519078	0.1167003794	0.0125170093	0.0478288751	-0.0578952414	0.072991231	-0.0149841539	-0.040239284	0.0036898644	0.0490858499	0.0222377817	0.0007888926	0.110298239	-0.0500932982	0.0253657549	0.0077408531	0.0474003808	-0.0439714006	0.0826200856	0.0046011278	0.0459967405	-0.1012816506	-0.0587798024	-0.1352973241	-0.0459967592	-0.0527680039	-0.0402026075	0.0245462142	0.1270129589	-0.0170729114	0.0593302327	-0.0359013572	0.1050843138	0.1041114925	0.1024967892	0.1002501592	-0.0033395762369252	0.0165619232682843	1.115276944223548e-05	0.0002742973023445	-0.0124432060715804	0.0081283600272002	0.0001548333773398	6.607023673178607e-05	0.0267892501409363	0.0460951430767266	0.0007176639231136	0.0021247622152638	4.5781976799120594e-05	-0.0003992162001055	2.0959893996352164e-09	1.59373574426738e-07	0.001536033327369	-7.374493903109999e-05	5.438316032700655e-09	2.359398382788281e-06	0.001585967675205	0.0003398246431636	2.5152934667951523e-06	1.1548078810133596e-07	0.0	0.0	0.0	0.0	0.0	0.0
3904.1023028736745	-1.4263887539673306	2.0345848774444737	15242014.791303528	2975.9155049003293	8.384184011963953	70.29454154647196	8856073.092306182	3851.816393856518	0.2569519755870715	14836489.531981831	0.0660243177580989	3747.474195957796	2958.6607071865205	0.980036	13.107384	0.1170380516417236	0.0557586281968221	-0.0099713724	0.0094412162	0.0645340235	0.0737632122	-0.0258557541	0.072374105	-0.052786935	0.0202465632	0.0100623673	-0.0560124056	0.0111559777	-0.016280581	-0.0899122061	-0.0120294413	0.0380630433	-0.0396421237	0.0563092805	-0.0022702535	0.1129872193	0.0174513841	0.0192733142	-0.044142239	0.1061093979	0.0740525335	-0.0782926738	-0.0206276938	0.098641638	-0.055987651	0.0127489229	0.0093672071	0.0867215665	0.0493477385	-0.0581921996	-0.082748164	0.1120918631	0.0793281635	0.1087055656	0.0282668401	0.0422936309	0.0780163395	-0.1092631455	-0.0204763152	-0.0289179696	-0.02495345	-0.02765038	0.0294264802	-0.0556911139	-0.0077177702	-0.1457105238	0.0114366309	-0.039664626	0.0930875899	0.0295576587	0.0521689873	0.0148048971	-0.0599601888	0.0271457913	-0.0225132792	0.0533339519	-0.1252176155	0.0216318867	-3.11275e-05	-0.0121064003	0.0108848757	-0.0292176118	-0.0759890472	-0.0765497712	0.223228944	-0.0476094134	-0.0791293067	0.0176468985	0.063807631	0.0161108169	-0.0082357828	0.1032420519	-0.0044345883	0.0225912849	-0.0877426945	-0.0148823899	-0.092278878	-0.0066489511	-0.0382357196	0.0133926519	-0.0521852886	-0.0280154619	0.0024868522	-0.0208134191	-0.0517816609	-0.0521890728	-0.0303797607	0.0129888091	-0.0234858347	-0.0121384813	-0.0582326971	0.104923972	0.1034725904	0.1010684743	0.0977337597	0.002927072270225	0.0062666485071502	8.567752075120137e-06	3.927088351216783e-05	-0.0439176061366737	-0.0314744000650933	0.0019287561287759	0.0009906378594575	-0.0056644099726099	-0.0324536601135462	3.208554033780249e-05	0.0010532400547655	0.0001849344839807	0.0001391525071815	3.420076336520778e-08	1.9363420254919503e-08	0.00188110729715	0.000345073969781	1.1907604462041857e-07	3.5385646633909787e-06	0.0011333272930489	-0.0004526403821561	1.2844307531695472e-06	2.0488331555842026e-07	0.0	0.0	0.0	0.0	0.0	0.0
3913.073195409187	8.970892535512576	80.47691288371524	15312141.832629863	2969.990477694524	-5.925027205805236	35.105947389532204	8820843.437596148	3850.798791054231	-1.0176028022870014	14828651.329184728	1.035515463222358	3745.5476564204127	2978.761146713789	1.059635	14.171975	0.122804068257333	0.0672262577717663	-0.0296953792	0.0051102922	0.0692315157	0.0313031437	-0.0214771173	0.0300831501	0.1410660089	0.0034119434	-0.0415266783	-0.0976112458	-0.0098384703	0.0022772605	-0.0103201451	-0.0064056442	0.0258871589	-0.0073275799	-0.0335054246	-0.027288323	0.0687171844	-0.1336900895	-0.0710989372	0.0511835216	0.0778036937	-0.0021492178	-0.0882601015	0.1062446234	-0.0079841073	-0.046508382	-0.0901958131	0.0152512467	0.0264088306	0.0143726742	-6.42546e-05	0.1154177716	-0.114913942	-0.0329886451	0.0425534023	-0.1164362285	0.0908727422	-0.0298501528	-0.0446322892	-0.1072649561	0.013009709	-0.0177752579	-0.0223499307	0.0394800763	0.0693276503	0.027859213	-0.0155624101	-0.0829183243	-0.0896883168	0.1066027592	0.0137689618	-0.0780046446	0.0601638538	0.0329603224	-0.0569375639	0.048972079	-0.021971578	-0.1477785052	-0.090786245	-0.0814253129	0.0041609483	0.0136708734	0.0548674069	-0.0024301919	0.0208654223	-0.0835154943	0.1180925065	-0.0649131189	0.0278651371	0.0644529855	0.0154554632	-0.028920526	0.1127021128	-0.0096155504	0.0019378356	-0.039765324	0.0201599158	-0.0273173481	-0.1138174359	0.0121715213	-0.0279577516	-0.0199617106	0.0407379831	0.03456938	0.0053925654	-0.0022392609	-0.0081058116	0.0090881219	-0.0555260848	-0.0556632612	-0.0897924783	-0.0130888618	0.1047316694	0.102707623	0.0993631376	0.0947412111	-0.0069791457122647	-0.0099062179824897	4.870847487302275e-05	9.813315471660233e-05	-0.0133951037398247	0.0305225023968489	0.0001794288042006	0.0009316231525656	-0.0586269410828492	-0.0529625311102393	0.0034371182207318	0.002805029701603	0.0002542286083993	6.929412441860003e-05	6.463218532864464e-08	4.801675678940421e-09	0.0013621451291934	-0.0005189621679566	2.693217317702143e-07	1.8554393529853048e-06	0.0011333273360288	4.2979900020945205e-11	1.2844308505901366e-06	1.8472718058104457e-21	0.0	0.0	0.0	0.0	0.0	0.0
3909.148197626377	-3.924997782809896	15.405607595062602	15281439.631005554	2965.2843778464826	-4.706099848041504	22.147375779736265	8792911.441500401	3857.346849467234	6.548058413002764	14879124.717094794	42.87706898009628	3751.4929784987794	2965.131009634595	1.042146	13.938068	0.1836327878744263	0.1142684325431711	-0.0183490935	0.0052808111	0.1107086384	-0.0320855601	0.1119669523	0.0420478558	0.1052678991	-0.0963313074	-0.0062590427	0.0267872098	0.0663530458	0.0385444407	-0.1211543369	-0.0660092357	0.0660368801	0.022253608	-0.0019457886	-0.0690545241	0.0599870133	-0.1391365789	0.0895651563	0.1491752752	0.0319860148	-0.0693069997	-0.0021545154	0.0685253559	-0.045752852	0.0572821667	0.1110605824	0.0398554045	-0.0350599809	-0.0956787605	0.1432908293	-0.1137164716	-0.0420450426	-0.051418575	0.1128698693	-0.0572981683	-0.0395453302	0.0280321536	-0.0049568911	-0.1277593051	-0.113370115	-0.1046996754	-0.0525066747	-0.0117429043	0.0425902122	0.0447762316	0.1005817112	-0.0047427047	-0.0806237605	0.1433661747	-0.0978137899	-0.1170119574	0.0414149981	-0.0308348992	-0.0284670981	0.078697193	0.1180582971	0.1119888105	0.0656703095	0.0211502022	0.1203227456	-0.0807024602	-0.0782136721	0.1110596597	-0.0203269034	-0.0111295362	0.0172389721	0.0941626034	0.0362271747	0.0756248317	0.03093207	-0.0516185022	0.1101286275	-0.0285830557	-0.0392373296	0.0695217849	0.0661309354	0.0011010034	-0.0562067651	0.0336117629	-0.0195246793	0.0249146266	0.1182024347	0.1893513907	0.0104556948	0.0313391234	0.0030716414	-0.0525497276	-0.119398121	-0.0270422533	-0.1044380136	0.0370151597	0.1045074645	0.1018175221	0.0973854535	0.0912870929	0.0026622741986841	0.0096414199109488	7.087703908979067e-06	9.295697789924e-05	0.0058313237282163	0.019226427468041	3.400433642325845e-05	0.0003696555131838	-0.1588397527383307	-0.1002128116554815	0.025230067049974	0.010042607619897	0.0010930880796251	0.0008388594712258	1.194841549818489e-06	7.036852124652288e-07	0.0016131205052614	0.0002509753760679	6.2988639392474e-08	2.6021577644947942e-06	0.0011321196065235	-1.2077295052999489e-06	1.2816948034749246e-06	1.4586105579720593e-12	0.0	0.0	0.0	0.0	0.0	0.0
3907.882415116476	-1.265782509901328	1.6022053623721055	15271544.97037658	2966.593203146896	1.3088253004134458	1.7130236670023469	8800675.232957361	3852.1461260607934	-5.200723406440375	14839029.77652518	27.04752395029677	3746.790130438945	2963.898295334609	1.054513	14.103462	0.205486422681286	0.1311720811404242	-0.0001359321	0.0099153126	0.0969691539	0.0085806036	0.0473353599	0.0451725512	-0.1127345684	-0.0781798318	-0.0047540571	0.0196743007	-0.0823140885	-0.0471046546	-0.0237457254	0.0207257791	0.0673035254	0.0218795464	-0.0574305325	-0.0333574241	0.0834425159	-0.0657429715	0.0871328603	0.107507521	-0.0638888725	-0.0530378049	0.1052354692	0.0292814782	-0.0134338848	0.0110443845	-0.0257817219	0.0401124398	0.0035954288	-0.0498699036	0.063924891	0.090445204	0.0239227342	-0.0253714893	0.0512605439	-0.1503321157	-0.0246253495	-0.0613884122	-0.1358169515	0.0468603892	0.0410249881	-0.0272853865	-0.0910509341	-0.0387398241	0.0102732594	0.0379195319	0.029937331	0.121156612	-0.0464153658	0.0724097351	-0.0998812929	-0.1494165395	-0.151511428	0.0687438183	-0.0019085647	0.0145832453	0.052942514	-0.0694743591	-0.0380695277	-0.0894709384	-0.0344151477	-0.0416006289	-0.0360487902	0.0011779366	-0.0172191654	-0.0934905486	0.0476813733	0.0486177193	0.023481357	0.0581081669	0.0277586604	-0.0337925159	0.1008194752	-0.0315468425	-0.0038985217	0.0453874794	0.0449809586	-0.056647436	0.0694945221	0.029118106	0.0330584451	0.0462719985	0.0436482232	0.111560639	-0.091259758	-0.0201825251	0.0072723795	-0.062922519	-0.0914813818	0.0227508499	-0.0435342987	0.0016107342	0.1042514257	0.1008033722	0.0951408427	0.0873882332	0.0201914572431149	0.0175291830444308	0.0004076949456005	0.0003072722582051	-0.000218945897771	-0.0060502696259873	4.7937306150749186e-08	3.66057625471445e-05	-0.0508798453695078	0.1079599073688229	0.002588758664825	0.0116553415990848	-0.0001835288594591	-0.0012766169390842	3.3682842254358085e-08	1.6297508091567123e-06	0.0018133972599949	0.0002002767547334	4.0110778486582507e-08	3.2884096225570107e-06	0.0011341671655467	2.04755902319994e-06	1.2863351594042357e-06	4.19249795348749e-12	0.0	0.0	0.0	0.0	0.0	0.0
3903.867695663353	-4.01471945312278	16.11797228728247	15240182.985243898	2977.393615175256	10.800412028359917	116.64889998234152	8864872.73968638	3850.4656404424977	-1.6804856182957335	14826085.648228254	2.8240319132987945	3745.339498399923	2955.0837828475173	0.950712	12.715184	0.1676663714053438	0.0921020956137518	-0.0229140635	-0.0065407385	0.0656907765	0.0313155799	0.0189618706	0.0875512064	-0.0504314136	-0.0331238296	-0.0200744272	-0.0152458584	-0.0537271325	-0.0655050125	0.0194357597	-0.008159715	0.0956888937	-0.0088691743	0.079905586	-0.0007270237	0.0848069796	0.0263758323	0.1102388719	0.0072982679	0.0115835137	-0.0691071311	0.0317888486	0.1465788882	-0.0587514603	-0.0469921221	0.084900237	-0.0842843101	-0.0288033633	-0.0010163379	0.132811046	0.069454002	0.0804145874	0.0071354626	-0.1055893471	0.1350297999	-0.0137595457	-0.0950007364	0.0139752036	0.032106787	-0.0349286611	-0.0540440754	-0.089940795	-0.0182082015	-0.0890809688	0.0069714618	-0.0155231471	0.0566566886	-0.0422168656	0.04077783	-0.0806166317	-0.0306203082	0.0957654305	0.1546145412	-0.0480869145	0.0581290464	0.0200799281	0.0023359585	0.1184770923	0.0205045493	0.0528215323	-0.047048368	0.0415369276	0.0504689825	-0.0851816589	-0.0988921239	-0.1459292499	-0.0254748314	0.0263991893	0.0679169671	0.0201270408	-0.0413590663	0.064913056	0.0105458418	-0.0085127946	-0.0099801498	0.0161544866	-0.070272345	0.0670271989	-0.028028909	0.0028713915	0.0741236646	0.0330401902	0.1131610042	0.0611495567	0.0086865829	-0.0553081267	-0.0647817957	-0.0851080877	-0.0031567265	-0.0358060464	0.1081835648	0.1039636308	0.099666409	0.0926354574	0.0830636267	0.0198152817967809	-0.000376175446334	0.0003926453926858	1.4150796642458446e-07	0.0183018585087921	0.0185208044065631	0.0003349580248758	0.0003430201958661	-0.1067768029186595	-0.0558969575491517	0.0114012856415302	0.0031244698632516	0.0010148458936111	0.0011983747530701	1.029912187779312e-06	1.4361020487960624e-06	0.0011560757405668	-0.000657321519428	4.320715799032659e-07	1.3365111179270753e-06	0.0011324147579791	-1.752407567599942e-06	1.2823631840888638e-06	3.070932282981545e-12	0.0	0.0	0.0	0.0	0.0	0.0
