global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
4161.18872065147	n/a	17315491.56887702	n/a	3290.9478909796176	n/a	n/a	10830338.021143192	3856.80175425804	n/a	n/a	14874919.771647897	3673.703936889108	2941.807306289673	n/a	n/a	n/a	n/a	-0.1095633756	0.0336610332	-0.0626527107	-0.0772603431	0.109927767	-0.0570877152	0.0070062751	-0.0788102478	-0.0540355894	-0.0677701173	-0.0053611636	-0.1300344508	-0.0640474063	-0.0103788912	-0.0722248832	0.0578669416	-0.0681824972	0.0834883365	-0.0097357561	0.0049113826	-0.0303542846	-0.1579182913	0.0236755683	-0.1310768429	0.1087255108	-0.0681094176	0.0292692714	-0.0515776136	0.0488986804	-0.0374535163	0.0026117962	0.0613838699	-0.0735383485	-0.0097073567	0.0715965097	-0.0275341483	-0.0742250841	0.0076425874	0.0736301998	0.0533467641	-0.0994674928	0.1037452327	-0.0504530753	0.0070120578	-0.0212076516	0.0719521745	-0.1247527543	-0.0183602501	0.0383618868	-0.1512791243	0.0458367366	-0.0243284067	0.0069545636	-0.1196519069	0.0196124832	-0.0338469279	-0.0783063392	0.0581127513	-0.0753789674	0.0712143284	-0.0298922374	0.0565083888	-0.0427516895	0.0052671458	-0.0587516599	0.0164174037	0.0592710711	0.0204566476	-0.0634070623	0.1707879502	-0.1177655636	0.004864958	-0.1148669331	0.0621787799	-0.0502877297	0.0990364338	-0.0161758277	0.1410729072	-0.1506286434	0.1054052417	0.105393201	0.1053731342	0.1053450429	3.327036515088366e-05	n/a	1.106917197273134e-09	n/a	0.0170264439231857	n/a	0.0002898997926693	n/a	-0.0174336976949973	n/a	n/a	0.0003039338153205	-0.000323999981933	n/a	n/a	1.0497598829258435e-07	-1.166399976604282e-08	n/a	1.3604889054224698e-16	n/a	7.200000242227689e-05	n/a	n/a	5.1840003488078785e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4158.446093972652	-2.742626678817942	17292673.91647641	7.522001099363934	3286.222230708799	-4.72566027081848	22.33186499519219	10799256.549604716	3853.5846255995866	-3.2171286584534755	10.34991680504266	14850114.466657506	3668.145132014182	2985.410511222067	0.960992	13.05913	0.0366204375231424	0.0173025882155755	-0.1319863826	0.0030382784	0.0560305866	-0.0729180666	0.0737467802	-0.0529713325	0.059792623	-0.1084596648	0.0241497175	-0.0922099742	-0.1386100381	-0.0384286098	-0.0495446423	-0.0313431734	-0.1051505033	0.0550199476	-0.0077101408	0.0692730007	0.0687806707	0.0070808964	-0.0225390845	-0.0745826862	-0.0207718327	-0.0732988313	0.0115126634	-0.1232700748	0.0284549998	-0.0557101445	0.1062303332	-0.0502035093	0.020816303	0.1498172672	0.006241113	0.0456252197	0.1096074768	0.1378123151	-0.0663635758	0.0379966766	0.0825324558	-0.0264808893	-0.0543209621	0.0980814275	0.0377976894	0.0373914966	0.0007567045	-0.0097499382	-0.0753002524	0.0083766483	0.0118078979	-0.0793896149	-0.0471612035	-0.0635565639	-0.0438141541	-0.136785935	0.0044961334	-0.0465834158	-0.0651812246	0.1255979227	-0.0961904522	0.0280890523	-0.0627107946	-0.0499404835	-0.0746083452	0.0684429212	0.0196653608	-0.0427298024	0.1178124486	-0.0313814099	-0.0783636835	0.2312759234	-0.0721835264	0.0142782432	-0.0788386744	0.1600511671	0.0309776147	0.0592313658	0.0732282553	0.0662738321	0.0983069594	0.1053731342	0.1052647956	0.1050843138	0.1048318124	1.679671024135132e-05	-1.6473654909532343e-05	2.8212947493191634e-10	2.7138130607835904e-10	0.0110318175025838	-0.0059946264206019	0.0001217009974103	3.593554592257835e-05	-0.0223404274167364	-0.004906729721739	2.407599656219784e-05	0.0004990946971624	-0.0005209999775263	-0.0001969999955932	3.8808998263760216e-08	2.714409765824051e-07	-0.0002449999980036	-0.0002449883340038	6.0024999021764e-08	6.001928379797409e-08	-6.382249842761804e-08	-7.20638249207045e-05	5.193194862201951e-09	4.073311305543307e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4143.934519468678	-14.51157450397386	17172193.301644105	210.58579458438425	3264.6120414520774	-21.610189256721696	467.0002797113298	10657691.7811939	3852.7759896022894	-0.8086359972971877	0.6538921761248174	14843882.8260559	3665.316797442141	2922.291050331502	1.08876	14.795403	0.0523289567418959	0.0290209254747591	0.0134290707	0.0498990341	0.0720036763	-0.0814269456	-0.0793635816	-0.0439487884	0.0280881702	-0.0223330465	-0.0966422032	-0.040593821	-0.0964939616	-0.0640054703	-0.0678985833	0.0466923498	-0.0671923281	0.0530057686	0.0670561551	0.0921370966	-0.0311770187	-0.0635219684	-0.0688487222	-0.0825820188	-0.0178109332	0.1580982696	-0.0087067733	-0.0022449503	-0.0222972505	-0.0155274199	-0.0456540193	0.0394488435	-0.0823488809	-0.0701081792	-0.0885147522	0.1751036723	0.0650856161	0.0848113011	-0.0430490755	-0.0649676921	0.0700280824	-0.0718989553	-0.0156705979	0.0578892174	-0.0400670956	-0.0706888744	-0.0189268972	0.0149331011	-0.0397036765	0.1390824816	-0.0078857105	0.1312176903	0.0302046771	-0.0721889891	-0.0536817366	-0.0560822389	-0.1111596089	-0.0486653458	-0.0195290589	0.03469968	0.0072597031	0.0339093658	-0.1152116276	-0.0935636192	-0.025993477	-0.0074289415	0.0007059969	-0.1204662232	0.153686535	-0.0048133541	-0.1123503813	0.1391650575	-0.1339957253	0.0644647716	-0.0913065435	0.1851663592	-0.0365147687	0.0703818506	0.1315356155	0.039892205	-0.0096080687	0.1053089291	0.1050081413	0.1045074645	0.1038078519	9.530340030039496e-05	7.850669005904364e-05	9.082738108817322e-09	6.1633003840267405e-09	0.0001129919568683	-0.0109188255457155	1.2767182316927768e-08	0.0001192207512977	0.0001882823139141	0.0225287097306505	0.0005075427621279	3.545022973284769e-08	-0.000447000035632	7.399994189430002e-05	5.475991400359778e-09	1.9980903185500926e-07	-0.0005469999196203	-0.0003019999216167	2.9920891206461465e-07	9.120395265649296e-08	-1.222544968455233e-07	-5.843199841790527e-08	3.414298439110083e-15	1.4946161998952066e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4130.121829415201	-13.812690053477128	17057906.32581197	190.79040651342595	3266.8957342222416	2.28369277016418	5.2152526685001455	10672607.73827948	3843.929183883794	-8.846805718495489	78.26597142080448	14775791.57071353	3661.1577276044186	2877.8153499168684	0.990348	13.458062	0.0333170138716732	0.0306625569187206	0.0635533146	-0.0033959089	-0.036331642	-0.0344818884	0.0055667549	-0.0888078717	-0.0633096926	0.0655974555	-0.0468974886	-0.0793297906	-0.0491238987	-0.0952266021	-0.0287736795	0.1124973074	-0.010809156	-0.1118695516	-0.0559233723	0.0350677921	-0.0147953295	-0.0729365487	-0.0268156049	-0.1034308981	0.0505305632	-0.0170611587	0.0861907338	-0.081798108	0.1117460744	0.058565807	0.0256956288	-0.0439118857	0.0715080815	0.0782682195	-0.1269959635	0.0201236487	0.0045415937	0.0485708677	-0.0117768433	-0.105164108	0.0325288555	0.088371292	0.0682687796	0.0526430263	-0.0224449264	-0.0919100162	0.0389207307	0.0719292156	-0.1022217173	0.0559775082	0.0417416836	-0.0721822328	-0.1309894249	0.047397639	-0.0858483273	0.010232861	-0.0113117938	-0.0425397067	0.0285260762	-0.0384739696	-0.0043780963	0.0946504343	-0.0303059309	0.0618292152	0.0109241435	0.0495403878	0.0188423035	0.080671292	0.1448497696	0.0527667919	-0.1137601666	0.1541277745	-0.0526689904	0.0826142399	-0.0757317225	0.1251545592	-0.0036722679	0.0289890247	0.0359816485	-0.0098070315	-0.0841063151	0.1052126458	0.1046235507	0.1036441676	0.10227815	4.871771466241626e-07	-9.48162231537708e-05	2.373415721928608e-13	8.990116173145661e-09	0.0034939898227293	0.003380997865861	1.2207964881335924e-05	1.1431146568956636e-05	0.0001037310380667	-8.455127584739999e-05	7.148918247423124e-09	1.0760128258395166e-08	-0.0004469999692737	6.635829998555623e-11	4.403423976973072e-21	1.9980897253068876e-07	4.800000166094165e-05	0.0005949999212812	2.304000159450401e-09	3.5402490632468377e-07	1.0727999833506877e-08	1.3298249667903017e-07	1.7684344422988272e-14	1.1508998042772358e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4123.351008600589	-6.770820814612307	17002023.540127493	45.84401450358727	3257.1730800181126	-9.722654204128958	94.5300047730665	10609176.473194676	3837.05750395256	-6.871679931233757	47.21998507732077	14723010.288638651	3648.295092084767	2868.2126853556574	1.146877	15.585166	0.0827110548332122	0.0504263893072979	-0.0308221297	-0.1502842857	0.0203564079	0.0391210231	0.0706187478	0.0160375965	0.1015345534	0.0796289884	0.0949430206	-0.0316452767	-0.0588962162	-0.0192625396	-0.0280268222	-0.0560990449	-0.065269659	-0.0301045727	0.0452049999	-0.0853895234	0.0192294226	-0.0137457973	-0.0300263547	0.0250603457	0.0089618874	0.0910235329	-0.1342903339	-0.0276372314	0.1102938108	0.0879058531	0.0004545188	-0.1430246163	0.031473783	0.0456443415	0.0379405797	0.1464675555	0.0183279996	0.029680962	-0.043529233	0.0754272266	0.0342586588	-0.0020649078	0.0612308385	-0.0704823645	0.0482353164	0.065508121	0.0057784115	-0.0638711077	-0.0323175463	0.0187376545	-0.0716460898	0.1447300631	-0.1648622984	-0.0114034655	-0.055778535	-0.049610944	-0.0007884205	-0.0291775151	0.0757402359	0.0016373985	-0.1168117022	-0.0698613066	0.020096768	-0.0207471466	-0.0236236367	0.0422456434	0.0549138432	-0.0344650018	0.0853381004	0.0215398652	-0.0544297433	0.1198305446	0.0874476438	0.1011182772	-0.1050530517	0.1649727733	0.0211686661	-0.0084831677	0.0579776401	0.0192168133	0.0297538508	0.1050843138	0.1041114925	0.1024967892	0.1002501592	0.0054765371651939	0.0054760499880472	2.999245932175004e-05	2.998712347159257e-05	0.0001798582642607	-0.0033141315584686	3.2348995222871795e-08	1.0983467986837513e-05	0.050672982150175	0.0505692511121083	0.0025572491580394	0.0025677511199919	-0.0002229999960012	0.0002239999732724	5.0175988026080715e-08	4.9728998216535226e-08	-0.000194999998059	-0.0002429999997199	3.8024999243010015e-08	5.9048999863891654e-08	-2.174249948578297e-08	-3.2470499319289846e-08	1.0543333260440025e-15	4.727362838892727e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4120.7175425748665	-2.633466025722555	16980313.065684248	6.935143308634949	3253.9892734975124	-3.1838065206002284	10.136623960616532	10588446.192036867	3836.516339954243	-0.5411639983171881	0.2928584730746456	14718857.6267359	3649.6750585505392	2844.794900972632	1.163623	15.812735	0.0590442777668874	0.0332923545638268	0.135328579	-0.0412028892	0.0437772988	-0.0115053025	-0.120782065	-0.0463396631	0.0330103671	0.0412328811	-0.0520027229	0.1458662093	-0.0451915477	-0.0293741002	0.0269639061	0.06451085	0.0110670346	-0.0791757672	0.1691463385	-0.033215147	-0.097574076	-0.0962568172	0.005408174	-0.0461699539	-0.1110647584	0.0423676323	0.0853987585	-0.0095911707	0.0647852625	0.1554625687	-0.0219784421	0.019612959	-0.1061668205	-0.0679559487	-0.0633256974	0.0061778662	0.0025697595	-0.0811997807	0.0357515526	-0.0596056193	0.0184147736	-0.0885564869	0.1292167388	-0.0798469138	-0.0501558341	-0.0148469003	-0.1372861842	0.0073758031	-0.0054741109	0.1090916989	-0.0046101399	-0.0666897433	-0.0009648488	0.0762315161	0.0293171159	-0.0612177184	-0.0922747938	-0.0352893685	0.1144593261	-0.1135665405	0.0281557812	-0.0485246	-0.0627985274	-0.078368818	0.0615502813	-0.0177695612	-0.0529749358	-0.0405491873	0.0630851725	-0.0312996683	-0.0535654301	0.067316517	-0.0144128153	-0.0197160863	-0.0573018208	0.0440920713	0.0457171867	0.026051228	-0.0395016976	0.0706147828	-0.0763253347	0.104923972	0.1034725904	0.1010684743	0.0977337597	4.872807437550364e-07	-0.0054760498844501	2.374425232344615e-13	2.998712233698645e-05	-0.0299569802627814	-0.0301368385270421	0.0008974206664646	0.000908229036405	0.0507527493309822	7.976718080719702e-05	6.3628031339280624e-09	0.0025758415646535	-0.0004469999692737	-0.0002239999732724	5.0175988026080715e-08	1.9980897253068876e-07	4.800000166094165e-05	0.0002429999997199	2.304000159450401e-09	5.9048999863891654e-08	1.0727999833506877e-08	3.2470499319289846e-08	1.0543333260440025e-15	1.1508998042772358e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4122.739941544756	2.022398969889764	16996984.62560846	4.090097593411178	3240.9783915088165	-13.010881988695928	169.2830501237721	10503940.934227075	3836.711319604452	0.1949796502090066	0.0380170639956265	14720353.749980936	3649.8819719500248	2795.8511388422567	1.070847	14.551975	0.0765601966434188	0.0367864183920906	0.0990081651	-0.0979137577	-0.1269191972	0.0028175937	0.0376456627	0.0256935636	-0.0395397722	0.2227890054	-0.0956126967	-0.0246377641	0.1021831682	-0.0261396398	-0.0135444986	-0.0504614319	0.0123270096	-0.1383227898	-0.0834170922	-0.1036482777	0.0412037529	-0.0983940347	-0.0276700625	0.0697326914	0.0747377797	-0.0606111887	-0.0224629365	-0.0763345201	0.0768159859	-0.0723370562	-0.0165963133	-0.1315526785	-0.1381866044	-0.0084053397	0.0356886138	0.0999946968	-0.0505084158	0.0339422253	-0.0098206472	0.0161637395	-0.0126811374	0.1307004042	0.098108375	-0.0504219646	0.0577528938	-0.1350156599	0.0463183269	0.0022400655	0.0407371545	-0.0936517182	0.0947016474	0.0390065927	0.0111564874	-0.0189828977	-0.0788260163	-0.0611212856	0.1604888063	-0.0362372932	0.106527144	-0.0949028206	-0.0702876911	0.0207460802	0.0329502921	0.0959885723	0.0538258044	0.1105527535	0.0171116883	0.0595349204	0.0729430642	-0.0154320039	-0.0146929698	-0.0532846172	-0.019722959	-0.0460436256	-0.0163103415	0.0318614818	0.0446408314	-0.0077840975	-0.0143715837	-0.0060258298	-0.0529106688	0.1047316694	0.102707623	0.0993631376	0.0947412111	0.008676095175403	0.0086756078946592	7.527462749265121e-05	7.526617234187381e-05	-0.0084629485373142	0.0214940317254671	7.162149794522856e-05	0.0004619933998153	0.0288666919371394	-0.0218860573938428	0.0004789995082465	0.0008332859033937	-0.0004469698438287	3.0125444999966773e-08	9.075424364460228e-16	1.997820412922525e-07	0.0001590847007078	0.0001110846990468	2.5307941999290304e-08	1.2339810362331094e-08	-0.0003789644400973	-0.0003789751680971	1.4362217803425062e-07	1.4361404685826006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4134.29022345773	11.550281912973333	17092355.65177816	133.4090122691589	3253.154041823062	12.17565031424556	148.24646057478796	10583011.219829723	3841.450752702609	4.739433098156951	22.462226091905595	14756743.88543944	3654.8700841380432	2835.697093504893	1.1343	15.414258	0.0547653521990379	0.024771226645942	-0.0050949348	-0.1394400104	0.076730481	0.0512264411	0.0084660072	0.0705365035	0.0949390317	0.021362747	0.0189526723	0.0435058908	0.1062985287	0.0480568635	0.0002273495	-0.0830635501	-0.0407064363	0.0341233566	0.0522362129	-0.0367215659	0.1425655724	0.1470009975	-0.0387288309	0.0273287879	-0.0119679737	-0.0604625212	-0.1331240456	-0.1224510469	0.0687025287	-0.0420196508	0.0119370703	-0.0018292089	0.0813893774	-0.0793775213	0.0405162335	-0.1011060993	0.0124788567	-0.0308745845	-0.0204536295	0.0864536511	0.0326041785	-0.0555960909	0.0163991341	-0.0202099838	0.0870064115	0.1241879289	0.0963103656	-0.015049696	0.0109158328	-0.0654066676	0.0817295344	0.0482345016	-0.0282540891	-0.1371510396	-0.0243343499	-0.0308236811	-0.0701163898	-0.0334801222	0.0703334407	-0.0195507828	-0.1110976088	-0.1107335284	0.0183262054	-0.0560897603	0.0014801671	0.1086435262	0.0219295354	-0.0248224484	-0.0479155299	-0.012473802	-0.0587901967	0.0291686797	0.0126705867	-0.0519466161	-0.0124087611	0.0184348229	0.0470373416	0.0305276719	1.22291e-05	-0.0160226997	0.0485288373	0.1045074645	0.1018175221	0.0973854535	0.0912870929	3.2707678357724035e-05	-0.0086433874970452	1.069792223552329e-09	7.470814742407859e-05	-0.0200723150194761	-0.0116093664821619	0.000402897830241	0.0001347773901171	0.0190090210415689	-0.0098576708955705	9.717367548537774e-05	0.0003613428809588	-0.0004819999673188	-3.503012349009995e-05	1.2271095517316523e-09	2.3232396849532425e-07	7.999999780849976e-05	-7.908470289930025e-05	6.399999649359966e-09	6.254390232670591e-09	1.92799985043908e-08	0.0003789837200958	1.43628660097655e-07	3.717183423293114e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4145.110910800671	10.82068734294171	17181944.46283877	117.08727457369892	3266.898755973944	13.74471415088192	188.91716708945367	10672627.481784102	3849.4617089193794	8.01095621677041	64.17541950701248	14818355.448436508	3662.95097189034	2866.28037725521	1.160374	15.768584	0.0221101306534244	0.0125065270780406	0.0866709716	0.0202218477	0.0296907148	-0.0310779616	-0.0964170949	-0.021420956	-0.046744448	-0.0752615585	-0.019065272	0.1567871728	0.0124380741	0.087535583	-0.0183765753	0.0512364238	0.0106844229	0.1057167294	0.0844870864	-0.0454873525	-0.1342921718	0.0174096086	0.0400308027	0.0161414746	-0.0335126499	-0.0405101945	0.0135083968	0.0928353139	0.0121836346	-0.0129122025	-0.0323028298	-0.0112808998	-0.0676964732	-0.0748262099	0.0344133373	0.0571763683	0.0157806993	-0.1752447304	-0.0013366598	-0.0686825263	-0.0039880625	-0.0913475452	-0.0526667381	-0.0981751601	-0.0511916823	0.0370640162	-0.1244778193	0.0638027244	0.0634745231	-0.0479788616	-0.0434480134	0.0710450753	0.0812829438	0.0507587002	0.0532191818	0.0658194611	-0.0132161199	-0.0194949044	0.0275098017	-0.0849792036	0.0351137743	-0.0226548512	-0.0853689261	-0.0517867465	0.0395930775	-0.0517478545	-0.0804497715	0.0179550158	1.30273e-05	-0.0632245443	0.0069434231	-0.0091738052	-0.0139306642	0.0029251871	-0.0149082098	-0.0256174508	0.0764157713	0.1325306338	-0.0224466352	-0.0967305993	-0.0742044979	0.1042514257	0.1008033722	0.0951408427	0.0873882332	2.348702167864758e-05	-9.220656679076455e-06	5.516401873332613e-10	8.502050959339724e-11	-0.0096540490640109	0.0104182659554652	9.320066333032974e-05	0.0001085402655188	0.0214420621968542	0.0024330411552853	5.9196892633120384e-06	0.0004597620312537	-0.0004939922580236	-1.199229070479997e-05	1.4381503634843174e-10	2.4402835098725496e-07	0.0001660214854439	8.602148763540025e-05	2.7563133628999106e-08	7.399696335007316e-09	-8.695899938119197e-05	-8.697827937969636e-05	7.565221083852513e-09	7.561867573378146e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4150.777748421213	5.666837620541628	17228955.916788675	32.1130486175859	3273.010693768549	6.111937794605183	37.355783605123264	10712599.00152328	3842.747755764725	-6.713953154654519	45.07716696289536	14766710.31443483	3660.984308124644	2862.404793992828	1.007136	13.686193	0.0368584226396358	0.021677425360055	0.0649429884	0.0486936019	-0.0349890728	-0.0197885653	-0.0199410165	-0.0388684302	-0.1071081082	-0.0082539599	-0.0159715145	-0.0675234047	0.1947051773	0.05668044	-0.006991359	0.0561941357	0.048120263	-0.0104350206	-0.1551882498	-0.0009686355	0.1040673969	-0.0090010935	0.0792232975	-0.0692887977	0.1064163688	-0.0199913721	0.0117906759	-0.0309784779	-0.0665007207	-0.0328635916	-0.0919272731	0.0259810148	-0.0814578344	0.0893013829	-0.0448040881	-0.129208081	-0.1200172872	0.0489924604	0.0073616886	-0.0682465845	-0.0337674629	0.1008259927	-0.0658207152	0.0501445438	0.1135763124	-0.0247827915	0.0774960135	0.0591026794	-0.0127445328	-0.011259806	-0.0304514705	-0.1124304158	-0.0531313592	0.0014094737	0.0934791142	0.0119790763	0.1030024984	-0.0074945812	-0.0359307126	-0.0561644334	-0.0239746052	0.0786316191	0.0038868806	0.0361339302	0.0343207969	0.0918192516	0.1160091157	0.0516636242	-0.0029027826	-0.0029980336	-0.0212238956	-0.0183538473	-0.0058585197	0.0023418385	0.0687654881	-0.0206679616	0.0172849916	0.0795341045	-0.0085454069	-0.0737433287	0.0144962384	0.1039636308	0.099666409	0.0926354574	0.0830636267	4.870894603925535e-05	2.5221924360607773e-05	2.372561424255089e-09	6.361454684522198e-10	0.0019712540752294	0.0116253031392403	3.8858426291085164e-06	0.0001351476730792	0.0080380334840697	-0.0134040287127845	0.0001796679857331	6.460998229102566e-05	-0.0004939726700949	1.9587928699947403e-08	3.836869507542232e-16	2.4400899880068494e-07	0.0001660792825946	5.779715069999877e-08	2.7582328107137012e-08	3.3405106290383677e-15	-0.0003229589915668	-0.0002359999921856	5.569599631160705e-08	1.043025102338444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
